,0
2001-10-10,-0.0088298945
2001-10-11,-0.0074187387
2001-10-12,-0.004276797
2001-10-13,0.011787347
2001-10-14,0.00842422
2001-10-15,-0.0070901527
2001-10-16,-0.0069526844
2001-10-17,-0.023084141
2001-10-18,-0.012074947
2001-10-19,-0.01675799
2001-10-20,-0.025134692
2001-10-21,-0.022433393
2001-10-22,-0.02398789
2001-10-23,-0.007076575
2001-10-24,-0.0030868922
2001-10-25,-0.007732754
2001-10-26,-0.014600237
2001-10-27,-0.01923831
2001-10-28,-0.027663222
2001-10-29,-0.016071925
2001-10-30,0.009385234
2001-10-31,0.01383396
2001-11-01,0.009233712
2001-11-02,0.005602944
2001-11-03,-0.020728232
2001-11-04,-0.0087801805
2001-11-05,0.005136721
2001-11-06,-0.0212028
2001-11-07,-0.027469298
2001-11-08,-0.018065719
2001-11-09,-0.0039833128
2001-11-10,-0.016295195
2001-11-11,-0.01995436
2001-11-12,-0.026208272
2001-11-13,-0.016492225
2001-11-14,-0.029752055
2001-11-15,-0.035075672
2001-11-16,-0.024297386
2001-11-17,-0.014680619
2001-11-18,-0.008845842
2001-11-19,-0.01881922
2001-11-20,-0.016091425
2001-11-21,-0.014873008
2001-11-22,-0.012084648
2001-11-23,-0.03811927
2001-11-24,-0.04496765
2001-11-25,-0.033602726
2001-11-26,-0.01201987
2001-11-27,-0.00938915
2001-11-28,-0.016042799
2001-11-29,-0.041958123
2001-11-30,-0.043389972
2001-12-01,-0.046674866
2001-12-02,-0.05771914
2001-12-03,-0.048148632
2001-12-04,-0.021112585
2001-12-05,-0.022613361
2001-12-06,-0.0062562455
2001-12-07,-0.0029086561
2001-12-08,-0.013633732
2001-12-09,-0.0029734394
2001-12-10,-0.010059093
2001-12-11,-0.023322491
2001-12-12,-0.031163365
2001-12-13,-0.030103622
2001-12-14,-0.016280869
2001-12-15,0.025296785
2001-12-16,0.013630533
2001-12-17,-0.03287225
2001-12-18,-0.032492034
2001-12-19,0.004096175
2001-12-20,-0.02444377
2001-12-21,-0.030384386
2001-12-22,-0.033786546
2001-12-23,-0.02426444
2001-12-24,-0.0072871745
2001-12-25,0.010118351
2001-12-26,-0.009808166
2001-12-27,-0.023542821
2001-12-28,-0.017265338
2001-12-29,-0.035069693
2001-12-30,-0.041640636
2001-12-31,-0.060110282
2002-01-01,-0.056185797
2002-01-02,-0.033900242
2002-01-03,-0.04372112
2002-01-04,-0.04188594
2002-01-05,-0.0531645
2002-01-06,-0.04586944
2002-01-07,-0.027697623
2002-01-08,-0.047118023
2002-01-09,-0.05134626
2002-01-10,-0.046171695
2002-01-11,-0.026185945
2002-01-12,-0.004604609
2002-01-13,-0.025313089
2002-01-14,-0.04282762
2002-01-15,-0.055078555
2002-01-16,-0.05439057
2002-01-17,-0.046206877
2002-01-18,-0.04272982
2002-01-19,-0.04297294
2002-01-20,-0.041180637
2002-01-21,-0.04806061
2002-01-22,-0.04119533
2002-01-23,-0.026500823
2002-01-24,-0.04238944
2002-01-25,-0.049274515
2002-01-26,-0.055029612
2002-01-27,-0.060099434
2002-01-28,-0.057841953
2002-01-29,-0.048120562
2002-01-30,-0.04613924
2002-01-31,-0.037019815
2002-02-01,-0.046977486
2002-02-02,-0.0263447
2002-02-03,-0.032236133
2002-02-04,-0.049239796
2002-02-05,-0.061840996
2002-02-06,-0.050979435
2002-02-07,-0.047570992
2002-02-08,-0.056064963
2002-02-09,-0.056826007
2002-02-10,-0.059895214
2002-02-11,-0.042595223
2002-02-12,-0.048460793
2002-02-13,-0.049358558
2002-02-14,-0.058982715
2002-02-15,-0.04993929
2002-02-16,-0.03977445
2002-02-17,-0.037200596
2002-02-18,-0.033627126
2002-02-19,-0.046609074
2002-02-20,-0.05479211
2002-02-21,-0.051569957
2002-02-22,-0.04649927
2002-02-23,-0.03540393
2002-02-24,-0.033180878
2002-02-25,-0.028393567
2002-02-26,-0.035717946
2002-02-27,-0.04856299
2002-02-28,-0.059391502
2002-03-01,-0.048679825
2002-03-02,-0.042111393
2002-03-03,-0.035840172
2002-03-04,-0.04172406
2002-03-05,-0.05095479
2002-03-06,-0.0398842
2002-03-07,-0.052666098
2002-03-08,-0.041153293
2002-03-09,-0.023534963
2002-03-10,-0.03224486
