,0
2001-07-26,0.03833122
2001-07-27,0.035885956
2001-07-28,0.008189359
2001-07-29,0.015214113
2001-07-30,0.048578322
2001-07-31,0.020559197
2001-08-01,0.019079778
2001-08-02,0.04218031
2001-08-03,0.052429378
2001-08-04,0.088764586
2001-08-05,0.06376844
2001-08-06,0.05089167
2001-08-07,0.046905216
2001-08-08,0.054496724
2001-08-09,0.05691288
2001-08-10,0.023830526
2001-08-11,0.029719198
2001-08-12,0.012671448
2001-08-13,0.05519792
2001-08-14,0.054499727
2001-08-15,0.048247147
2001-08-16,0.036193084
2001-08-17,0.048176367
2001-08-18,0.06486666
2001-08-19,0.04844448
2001-08-20,0.044775564
2001-08-21,0.077075444
2001-08-22,0.08771675
2001-08-23,0.07371002
2001-08-24,0.061958183
2001-08-25,0.058698338
2001-08-26,0.059522618
2001-08-27,0.048780497
2001-08-28,0.051069338
2001-08-29,0.055392146
2001-08-30,0.049304742
2001-08-31,0.079657294
2001-09-01,0.097347386
2001-09-02,0.08239239
2001-09-03,0.055570442
2001-09-04,0.06557504
2001-09-05,0.077626124
2001-09-06,0.053705435
2001-09-07,0.043541145
2001-09-08,0.057302445
2001-09-09,0.04944472
2001-09-10,0.064955674
2001-09-11,0.052165344
2001-09-12,0.07801952
2001-09-13,0.08681593
2001-09-14,0.04790677
2001-09-15,0.037522078
2001-09-16,0.040021252
2001-09-17,0.06410846
2001-09-18,0.061254706
2001-09-19,0.07117914
2001-09-20,0.04048259
2001-09-21,0.055667605
2001-09-22,0.08013196
2001-09-23,0.065988295
2001-09-24,0.0555723
2001-09-25,0.04527678
2001-09-26,0.05566149
2001-09-27,0.08535862
2001-09-28,0.08163024
2001-09-29,0.06758542
2001-09-30,0.050332863
2001-10-01,0.032052852
2001-10-02,0.014861063
2001-10-03,0.02144607
2001-10-04,0.05917904
2001-10-05,0.057498485
2001-10-06,0.073640876
2001-10-07,0.081096254
2001-10-08,0.046731576
2001-10-09,0.06168176
2001-10-10,0.084938966
2001-10-11,0.069933854
2001-10-12,0.041755855
2001-10-13,0.060227126
2001-10-14,0.083098136
2001-10-15,0.088096015
2001-10-16,0.0840377
2001-10-17,0.07082629
2001-10-18,0.050115217
2001-10-19,0.05784734
2001-10-20,0.08637253
2001-10-21,0.09132538
2001-10-22,0.07642753
2001-10-23,0.07984141
2001-10-24,0.054614235
2001-10-25,0.019532349
2001-10-26,0.0690071
2001-10-27,0.11184734
2001-10-28,0.08332656
2001-10-29,0.08177878
2001-10-30,0.08304291
2001-10-31,0.079207234
2001-11-01,0.0644262
2001-11-02,0.04994065
2001-11-03,0.044681653
2001-11-04,0.056017768
2001-11-05,0.061987218
2001-11-06,0.041638266
2001-11-07,0.02965214
2001-11-08,0.06369028
2001-11-09,0.07154715
2001-11-10,0.06420342
2001-11-11,0.05567603
2001-11-12,0.06266067
2001-11-13,0.082035124
2001-11-14,0.081003144
2001-11-15,0.061378554
2001-11-16,0.054093003
2001-11-17,0.061247427
2001-11-18,0.08814553
2001-11-19,0.074469
2001-11-20,0.07656131
2001-11-21,0.075385995
2001-11-22,0.06554056
2001-11-23,0.08204091
2001-11-24,0.11501789
2001-11-25,0.09959606
2001-11-26,0.10270139
2001-11-27,0.06430472
2001-11-28,0.036751267
2001-11-29,0.023127003
2001-11-30,0.0076577906
2001-12-01,0.01617213
2001-12-02,-0.028424993
2001-12-03,-0.03739435
2001-12-04,-0.02627959
2001-12-05,-0.004993567
2001-12-06,0.024102582
2001-12-07,0.062001687
2001-12-08,0.09299806
2001-12-09,0.067430146
2001-12-10,0.027613908
2001-12-11,0.0175961
2001-12-12,0.038873207
2001-12-13,0.0686693
2001-12-14,0.05838186
2001-12-15,0.039260253
2001-12-16,0.028428158
2001-12-17,0.04515764
2001-12-18,0.06912034
2001-12-19,0.056540687
2001-12-20,0.06277846
2001-12-21,0.07374346
2001-12-22,0.04312588
2001-12-23,0.037805025
2001-12-24,0.065785736
2001-12-25,0.068337105
2001-12-26,0.06662918
2001-12-27,0.014320284
2001-12-28,0.014212669
2001-12-29,0.049333047
2001-12-30,0.058482986
2001-12-31,0.06767851
2002-01-01,0.049988687
2002-01-02,0.05053246
2002-01-03,0.05977407
2002-01-04,0.00090655807
2002-01-05,-0.036023486
2002-01-06,-0.005704002
2002-01-07,0.02589395
2002-01-08,0.016444607
2002-01-09,-0.026826805
2002-01-10,-0.03884746
2002-01-11,-0.036100116
2002-01-12,-0.0020094218
2002-01-13,0.011294246
2002-01-14,-0.0049278843
2002-01-15,-0.0022204209
2002-01-16,0.0023211834
2002-01-17,0.01674672
2002-01-18,-0.009331594
2002-01-19,-0.00742993
2002-01-20,0.013791438
2002-01-21,0.007765882
2002-01-22,-0.0056204516
2002-01-23,-0.012930964
2002-01-24,0.011942738
2002-01-25,0.030783938
2002-01-26,0.0040699593
2002-01-27,-0.0075288923
2002-01-28,-0.022885783
2002-01-29,-0.019357054
2002-01-30,-0.0075498633
2002-01-31,0.015881903
2002-02-01,0.008901757
2002-02-02,-0.032120425
2002-02-03,-0.021632338
2002-02-04,-0.005408488
2002-02-05,-0.038943216
2002-02-06,-0.03672364
2002-02-07,-0.022623226
2002-02-08,-0.028087324
2002-02-09,-0.032737374
2002-02-10,-0.022513464
2002-02-11,-0.021698793
2002-02-12,-0.01994474
2002-02-13,-0.014035628
2002-02-14,-0.0127106765
2002-02-15,-0.035519812
2002-02-16,-0.029232433
2002-02-17,-0.037641495
2002-02-18,-0.0429948
