,0
2001-07-19,-0.06403879
2001-07-20,-0.04554252
2001-07-21,-0.040615518
2001-07-22,-0.019889308
2001-07-23,-0.015835846
2001-07-24,-0.006734853
2001-07-25,-0.0006106126
2001-07-26,-0.01544976
2001-07-27,-0.015112038
2001-07-28,-0.018534074
2001-07-29,0.015958238
2001-07-30,-0.016631832
2001-07-31,-0.033748116
2001-08-01,-0.024742758
2001-08-02,-0.024177646
2001-08-03,-0.021384215
2001-08-04,-0.022205552
2001-08-05,-0.031204233
2001-08-06,-0.018551357
2001-08-07,-0.018280009
2001-08-08,-0.05222605
2001-08-09,-0.03242888
2001-08-10,-0.028123932
2001-08-11,-0.01912207
2001-08-12,-0.016017755
2001-08-13,-0.004521484
2001-08-14,0.002468114
2001-08-15,-0.038610067
2001-08-16,-0.05248872
2001-08-17,-0.04798348
2001-08-18,-0.048865005
2001-08-19,-0.05286945
2001-08-20,-0.06380259
2001-08-21,-0.06912211
2001-08-22,-0.03736529
2001-08-23,-0.0153955715
2001-08-24,-0.017244244
2001-08-25,-0.02660393
2001-08-26,-0.041700304
2001-08-27,-0.043786585
2001-08-28,-0.049665738
2001-08-29,-0.04023551
2001-08-30,-0.036883947
2001-08-31,-0.03027075
2001-09-01,-0.018856121
2001-09-02,-0.028198436
2001-09-03,-0.035922732
2001-09-04,-0.047242448
2001-09-05,-0.048437577
2001-09-06,-0.009237827
2001-09-07,0.02528069
2001-09-08,-0.0065805963
2001-09-09,-0.024586072
2001-09-10,-0.03141142
2001-09-11,0.006425558
2001-09-12,0.033462502
2001-09-13,0.0014585113
2001-09-14,-0.061368857
2001-09-15,-0.031803925
2001-09-16,-0.019512923
2001-09-17,-0.023087934
2001-09-18,-0.025154686
2001-09-19,-0.019751398
2001-09-20,-0.011707514
2001-09-21,-0.0146530075
2001-09-22,-0.028392999
2001-09-23,-0.028104587
2001-09-24,-0.025791356
2001-09-25,-0.034850556
2001-09-26,-0.0467497
2001-09-27,-0.04798505
2001-09-28,-0.06532284
2001-09-29,-0.045247953
2001-09-30,-0.031131664
2001-10-01,-0.027919576
2001-10-02,-0.04913767
2001-10-03,-0.051908936
2001-10-04,-0.045463324
2001-10-05,-0.047107253
2001-10-06,-0.053475633
2001-10-07,-0.045170266
2001-10-08,-0.03741843
2001-10-09,-0.038817804
2001-10-10,-0.031980798
2001-10-11,-0.026071407
2001-10-12,-0.028158635
2001-10-13,-0.023821296
2001-10-14,-0.023040554
2001-10-15,-0.028989725
2001-10-16,-0.03837696
2001-10-17,-0.026108116
2001-10-18,-0.029995017
2001-10-19,-0.04713136
2001-10-20,-0.067968935
2001-10-21,-0.06804687
2001-10-22,-0.060370658
2001-10-23,-0.030942716
2001-10-24,-0.032862697
2001-10-25,-0.02931005
2001-10-26,-0.0053940215
2001-10-27,-0.0049120164
2001-10-28,-0.020368526
2001-10-29,-0.023523094
2001-10-30,-0.031173429
2001-10-31,-0.013244177
2001-11-01,-0.012320813
2001-11-02,-0.008988096
2001-11-03,-0.033790376
2001-11-04,-0.062089603
2001-11-05,-0.06806474
2001-11-06,-0.06903073
2001-11-07,-0.049185824
2001-11-08,-0.04407579
2001-11-09,-0.028664397
2001-11-10,-0.032119717
2001-11-11,-0.048392024
2001-11-12,-0.06687845
2001-11-13,-0.06190078
2001-11-14,-0.044920325
2001-11-15,-0.06138261
2001-11-16,-0.0659435
2001-11-17,-0.056125443
2001-11-18,-0.048803985
2001-11-19,-0.049959283
2001-11-20,-0.052427914
2001-11-21,-0.056904938
2001-11-22,-0.055678207
2001-11-23,-0.04709052
2001-11-24,-0.04879873
2001-11-25,-0.051734526
2001-11-26,-0.045199603
2001-11-27,-0.032633584
2001-11-28,-0.01925952
2001-11-29,-0.0297802
2001-11-30,-0.04849379
2001-12-01,-0.06286878
2001-12-02,-0.053931374
2001-12-03,-0.04241207
2001-12-04,-0.05454618
2001-12-05,-0.03761174
2001-12-06,-0.029913038
2001-12-07,-0.016191244
2001-12-08,-0.017763695
2001-12-09,-0.03388041
2001-12-10,-0.029820764
2001-12-11,-0.035271082
2001-12-12,-0.029408894
2001-12-13,-0.029824903
2001-12-14,-0.039384443
2001-12-15,-0.057106305
2001-12-16,-0.04152791
2001-12-17,-0.02694024
2001-12-18,-0.027962158
2001-12-19,-0.053963315
2001-12-20,-0.050409507
2001-12-21,-0.051834013
2001-12-22,-0.060283855
2001-12-23,-0.07534527
2001-12-24,-0.050356027
2001-12-25,-0.01583553
2001-12-26,-0.00326181
2001-12-27,-0.021894446
2001-12-28,-0.059951425
2001-12-29,-0.061190594
2001-12-30,-0.049997598
2001-12-31,-0.047045846
2002-01-01,-0.056282233
2002-01-02,-0.048813324
2002-01-03,-0.035135414
2002-01-04,-0.032166913
2002-01-05,-0.04055923
2002-01-06,-0.05121306
2002-01-07,-0.040642116
2002-01-08,-0.026531763
2002-01-09,-0.028585589
2002-01-10,-0.026733331
2002-01-11,-0.023259133
2002-01-12,-0.026907152
2002-01-13,-0.039806288
2002-01-14,-0.049613725
2002-01-15,-0.039525438
2002-01-16,-0.041988865
2002-01-17,-0.04404815
2002-01-18,-0.043996092
2002-01-19,-0.024886468
2002-01-20,-0.034005795
2002-01-21,-0.05856655
2002-01-22,-0.05283256
2002-01-23,-0.054511953
2002-01-24,-0.06754426
2002-01-25,-0.069011904
2002-01-26,-0.06385664
2002-01-27,-0.061244607
2002-01-28,-0.05724811
2002-01-29,-0.06311678
2002-01-30,-0.07292149
2002-01-31,-0.06333562
2002-02-01,-0.05654123
2002-02-02,-0.05199146
2002-02-03,-0.034747403
2002-02-04,-0.041371543
2002-02-05,-0.058556024
2002-02-06,-0.070225045
2002-02-07,-0.05757411
2002-02-08,-0.060287222
2002-02-09,-0.06500873
2002-02-10,-0.060581118
2002-02-11,-0.049678277
2002-02-12,-0.04823714
2002-02-13,-0.04229981
2002-02-14,-0.049377173
2002-02-15,-0.06429098
2002-02-16,-0.05027629
2002-02-17,-0.045383323
2002-02-18,-0.038705863
2002-02-19,-0.041510746
2002-02-20,-0.0529447
2002-02-21,-0.051835794
2002-02-22,-0.032912523
2002-02-23,-0.044516306
2002-02-24,-0.048347086
2002-02-25,-0.03057155
2002-02-26,-0.02832863
2002-02-27,-0.05659586
2002-02-28,-0.06784772
2002-03-01,-0.060172755
2002-03-02,-0.053854134
2002-03-03,-0.025375083
2002-03-04,-0.024704209
2002-03-05,-0.033760708
2002-03-06,-0.004508273
2002-03-07,-0.022537423
2002-03-08,-0.033687744
2002-03-09,-0.032559212
2002-03-10,-0.024937607
2002-03-11,-0.032065157
2002-03-12,-0.053185973
2002-03-13,-0.04203025
2002-03-14,-0.022024235
2002-03-15,-0.024162417
2002-03-16,-0.048006523
2002-03-17,-0.05584548
2002-03-18,-0.059143946
2002-03-19,-0.059971195
2002-03-20,-0.04318127
2002-03-21,-0.048918884
2002-03-22,-0.016542895
2002-03-23,-0.048261285
2002-03-24,-0.07243559
2002-03-25,-0.062248196
2002-03-26,-0.056992907
2002-03-27,-0.051960144
2002-03-28,-0.041539483
2002-03-29,-0.03213101
2002-03-30,-0.028491871
2002-03-31,-0.049648058
2002-04-01,-0.05390482
2002-04-02,-0.03850468
2002-04-03,-0.024047771
2002-04-04,-0.024542294
2002-04-05,-0.027170459
2002-04-06,-0.03314561
2002-04-07,-0.048553858
2002-04-08,-0.059623133
2002-04-09,-0.028623363
2002-04-10,-0.020576416
2002-04-11,-0.021815015
2002-04-12,-0.035946075
2002-04-13,-0.036453992
2002-04-14,-0.02425122
2002-04-15,-0.01834417
2002-04-16,-0.015984414
2002-04-17,-0.03936207
2002-04-18,-0.047423486
