,0
2001-07-22,-0.0014501661
2001-07-23,0.028829917
2001-07-24,0.0047484133
2001-07-25,0.0010538731
2001-07-26,0.0031342532
2001-07-27,0.022436664
2001-07-28,-0.01994018
2001-07-29,-0.016916148
2001-07-30,0.010247582
2001-07-31,-0.005929902
2001-08-01,-0.016919943
2001-08-02,0.0018692029
2001-08-03,0.037921
2001-08-04,0.018557174
2001-08-05,0.0013163537
2001-08-06,0.008985196
2001-08-07,0.014421371
2001-08-08,0.02662543
2001-08-09,0.0068997703
2001-08-10,-0.009214496
2001-08-11,-0.010302429
2001-08-12,-0.005132467
2001-08-13,-0.00058755465
2001-08-14,0.029711613
2001-08-15,0.019425666
2001-08-16,0.008454218
2001-08-17,-0.0019252729
2001-08-18,0.012396702
2001-08-19,0.017592127
2001-08-20,-0.0023942888
2001-08-21,0.020829571
2001-08-22,0.027841225
2001-08-23,0.023084082
2001-08-24,0.0069258143
2001-08-25,0.02779077
2001-08-26,0.036917225
2001-08-27,0.028000182
2001-08-28,-0.012266704
2001-08-29,0.00062502484
2001-08-30,0.022037411
2001-08-31,0.012914737
2001-09-01,0.02405495
2001-09-02,0.048650194
2001-09-03,0.044202447
2001-09-04,0.036349516
2001-09-05,0.008724571
2001-09-06,-0.0018822234
2001-09-07,0.028135113
2001-09-08,0.028572066
2001-09-09,0.018687174
2001-09-10,-0.007985438
2001-09-11,0.0023164817
2001-09-12,0.024776137
2001-09-13,0.043103915
2001-09-14,0.046722893
2001-09-15,0.01217427
2001-09-16,-0.005984215
2001-09-17,-0.017895427
2001-09-18,0.026403049
2001-09-19,0.042358994
2001-09-20,0.021107757
2001-09-21,0.001631173
2001-09-22,0.023891099
2001-09-23,0.039151117
2001-09-24,0.011210802
2001-09-25,-0.006188138
2001-09-26,0.013861843
2001-09-27,0.037374347
2001-09-28,0.075931355
2001-09-29,0.05872425
2001-09-30,-0.001193239
2001-10-01,-0.034884006
2001-10-02,-0.022808483
2001-10-03,-0.0037570738
2001-10-04,-0.0009075335
2001-10-05,0.0339093
2001-10-06,0.025346106
2001-10-07,0.015784478
2001-10-08,0.0043094233
2001-10-09,0.003368128
2001-10-10,-0.010539156
2001-10-11,0.033842918
2001-10-12,0.027869845
2001-10-13,0.00070832856
2001-10-14,-0.016808348
2001-10-15,0.013063949
2001-10-16,0.051430907
2001-10-17,0.06423778
2001-10-18,0.036659274
2001-10-19,0.01325398
2001-10-20,0.028575988
2001-10-21,0.03711216
2001-10-22,0.044813246
2001-10-23,0.043013964
2001-10-24,0.0056147315
2001-10-25,-0.0033226681
2001-10-26,0.03634345
2001-10-27,0.041539058
2001-10-28,0.044642363
2001-10-29,0.056621984
2001-10-30,0.08005488
2001-10-31,0.08335916
2001-11-01,0.05256596
2001-11-02,0.014756593
2001-11-03,0.011464323
2001-11-04,0.038459826
2001-11-05,0.02401799
2001-11-06,-0.007840355
2001-11-07,-0.0057396316
2001-11-08,0.017529247
2001-11-09,0.012545716
2001-11-10,0.033687837
2001-11-11,0.010908968
2001-11-12,0.015222937
2001-11-13,0.01804733
2001-11-14,0.038497195
2001-11-15,0.046759676
2001-11-16,0.0570167
2001-11-17,0.014742983
2001-11-18,0.012472134
2001-11-19,0.02515368
2001-11-20,0.043714676
2001-11-21,0.024913719
2001-11-22,0.035649862
2001-11-23,0.03337271
2001-11-24,0.034632802
2001-11-25,0.025274187
2001-11-26,0.047406048
2001-11-27,0.02031836
2001-11-28,-0.0063178316
2001-11-29,-0.0029128708
2001-11-30,-0.017706133
2001-12-01,-0.022598296
2001-12-02,-0.039304953
2001-12-03,-0.057815213
2001-12-04,-0.047492657
2001-12-05,-0.0368021
2001-12-06,-0.02731547
2001-12-07,0.011791422
2001-12-08,0.035642914
2001-12-09,0.034793794
2001-12-10,0.002957696
2001-12-11,-0.00964997
2001-12-12,-0.008399424
2001-12-13,4.3342512e-05
2001-12-14,0.03155051
2001-12-15,0.033197287
2001-12-16,-0.019157955
2001-12-17,-0.045527816
2001-12-18,-0.012768841
2001-12-19,0.029739046
2001-12-20,0.010447748
2001-12-21,0.03568812
2001-12-22,0.014475231
2001-12-23,-0.019676924
2001-12-24,-0.0009461076
2001-12-25,0.03696893
2001-12-26,0.014594953
2001-12-27,-0.024852881
2001-12-28,-0.03264306
2001-12-29,-0.008921168
2001-12-30,0.025663482
2001-12-31,0.026211148
2002-01-01,0.0033178253
2002-01-02,0.027284214
2002-01-03,0.017369406
2002-01-04,-0.018837607
2002-01-05,-0.056607347
2002-01-06,-0.053865235
2002-01-07,-0.04337153
2002-01-08,-0.037497416
2002-01-09,-0.045241605
2002-01-10,-0.040504742
2002-01-11,-0.045460593
2002-01-12,-0.051297113
2002-01-13,-0.01996385
2002-01-14,-0.0048525655
2002-01-15,-0.045257907
2002-01-16,-0.06804982
2002-01-17,-0.049485773
2002-01-18,-0.055398215
2002-01-19,-0.037086416
2002-01-20,-0.025795067
2002-01-21,-0.029429555
2002-01-22,-0.050767068
2002-01-23,-0.071077086
2002-01-24,-0.054168984
2002-01-25,-0.04184847
2002-01-26,-0.046217572
2002-01-27,-0.055883426
2002-01-28,-0.096171446
2002-01-29,-0.09022681
2002-01-30,-0.071644925
2002-01-31,-0.0486744
2002-02-01,-0.048341364
2002-02-02,-0.07265835
2002-02-03,-0.09116832
2002-02-04,-0.09130482
2002-02-05,-0.07880915
2002-02-06,-0.061356768
2002-02-07,-0.04337375
2002-02-08,-0.024329953
2002-02-09,-0.026171708
2002-02-10,-0.0463521
2002-02-11,-0.067414574
2002-02-12,-0.08736155
2002-02-13,-0.07286226
2002-02-14,-0.08195231
2002-02-15,-0.078396164
2002-02-16,-0.083041064
2002-02-17,-0.09533759
2002-02-18,-0.10120211
2002-02-19,-0.10309587
2002-02-20,-0.078225516
2002-02-21,-0.0755317
2002-02-22,-0.042632267
2002-02-23,-0.039516866
2002-02-24,-0.09913158
2002-02-25,-0.093966186
2002-02-26,-0.076051295
2002-02-27,-0.060584154
2002-02-28,-0.07558978
2002-03-01,-0.090520434
2002-03-02,-0.06544142
2002-03-03,-0.05913496
2002-03-04,-0.06560793
2002-03-05,-0.08838296
2002-03-06,-0.088948466
2002-03-07,-0.085217
2002-03-08,-0.08361038
2002-03-09,-0.08766588
2002-03-10,-0.10269713
2002-03-11,-0.10625818
2002-03-12,-0.09021022
2002-03-13,-0.06807517
2002-03-14,-0.059084956
2002-03-15,-0.055501927
2002-03-16,-0.072646044
2002-03-17,-0.078182444
2002-03-18,-0.083687834
2002-03-19,-0.047583133
2002-03-20,-0.023849426
2002-03-21,-0.034600854
2002-03-22,-0.048883677
2002-03-23,-0.09927249
2002-03-24,-0.10706431
2002-03-25,-0.07083466
2002-03-26,-0.061532896
