,EIG_a,ER_s_2,Kelvin_s_1,MJO_s,MJO_a,MRG_a_1,TD_s_1,WIG_s,CARIBE_u_1,CARIBE_v,CHOCO_u_2,CHOCO_v_1,ORINOQUIA_u_3,ORINOQUIA_v_3,PPT_ERA5_1,PPT_ERA_acum,Tendencia,Caudal_antes,Caudal
2000-03-05,,,,,,,,,,,,,,,,,-3.5136011727700693,1.9976850010144933,2.16222606386148
2000-03-06,,,,,,,,,,,,,,,,,-0.9825617017051597,2.16222606386148,2.7837954373966523
2000-03-07,,,,,,,,,,,,,,,,,3.1023792674762802,2.7837954373966523,1.5437537378269883
2000-03-08,,,,,,,,,,,,,,,,,-2.798655081443791,1.5437537378269883,2.212617824540917
2000-03-09,,,,,,,,,,,,,,,,,1.659743760573849,2.212617824540917,1.7940974667265228
2000-03-10,,,,,,,,,,,,,,,,,-0.9685097537802942,1.7940974667265228,0.6811128176303027
2000-03-11,,,,,,,,,,,,,,,,,-1.0679537098966432,0.6811128176303027,0.6660337764872758
2000-03-12,,,,,,,,,,,,,,,,,-0.6072077276922189,0.6660337764872758,1.0643376815298018
2000-03-13,,,,,,,,,,,,,,,,,0.5301502986471152,1.0643376815298018,2.5723410804637448
2000-03-14,,,,,,,,,,,,,,,,,2.25550867897405,2.5723410804637448,1.9658456060088505
2000-03-15,,,,,,,,,,,,,,,,,-1.1318742430841666,1.9658456060088505,2.3060746067083286
2000-03-16,,,,,,,,,,,,,,,,,1.263794356368632,2.3060746067083286,1.1818076077272395
2000-03-17,,,,,,,,,,,,,,,,,-2.1195036697407468,1.1818076077272395,1.0704778241136008
2000-03-18,,,,,,,,,,,,,,,,,0.3942398609664967,1.0704778241136008,0.19546175542856128
2000-03-19,,,,,,,,,,,,,,,,,-1.62426770948241,0.19546175542856128,-0.1967762117842733
2000-03-20,,,,,,,,,,,,,,,,,-0.7271172452588504,-0.1967762117842733,-0.1933530267789561
2000-03-21,,,,,,,,,,,,,,,,,-0.10517843541819626,-0.1933530267789561,-0.11602222656770567
2000-03-22,,,,,,,,,,,,,,,,,0.20099735479158823,-0.11602222656770567,-0.08896431762104091
2000-03-23,,,,,,,,,,,,,,,,,-0.03868156021288163,-0.08896431762104091,0.04060133458648488
2000-03-24,,,,,,,,,,,,,,,,,0.4541880469816877,0.04060133458648488,0.361286056279669
2000-03-25,,,,,,,,,,,,,,,,,1.068885534688178,0.361286056279669,0.867300637741764
2000-03-26,,,,,,,,,,,,,,,,,1.6008443771188126,0.867300637741764,0.8076548205406995
2000-03-27,,,,,,,,,,,,,,,,,-0.4348665472619695,0.8076548205406995,1.171553209949186
2000-03-28,,,,,,,,,,,,,,,,,0.709549619753511,1.171553209949186,1.246625165202381
2000-03-29,,,,,,,,,,,,,,,,,0.436040850934934,1.246625165202381,1.2885885503547014
2000-03-30,,,,,,,,,,,,,,,,,-0.24566816733227242,1.2885885503547014,0.8471600924907405
2000-03-31,,,,,,,,,,,,,,,,,-1.564861278848717,0.8471600924907405,1.1093486610825207
2000-04-01,,,,,,,,,,,,,,,,,1.0657374330407872,1.1093486610825207,0.5115723530892405
2000-04-02,,,,,,,,,,,,,,,,,-1.3050689649518856,0.5115723530892405,0.162943943382168
2000-04-03,,,,,,,,,,,,,,,,,-0.9515721930977045,0.162943943382168,0.03012976121201006
2000-04-04,,,,,,,,,,,,,,,,,-0.18142162750854418,0.03012976121201006,-0.04511317300367828
2000-04-05,,,,,,,,,,,,,,,,,-0.1169251760544256,-0.04511317300367828,0.8849576249025776
2000-04-06,,,,,,,,,,,,,,,,,1.0654712249059062,0.8849576249025776,0.3300966357380981
2000-04-07,,,,,,,,,,,,,,,,,-1.0289988067833107,0.3300966357380981,0.26547313230060726
2000-04-08,,,,,,,,,,,,,,,,,-0.06411860857353138,0.26547313230060726,0.57782577605878
2000-04-09,,,,,,,,,,,,,,,,,0.4546622851447182,0.57782577605878,-0.1713938199790241
2000-04-10,,,,,,,,,,,,,,,,,-1.7104300616737296,-0.1713938199790241,-0.09250045357706473
2000-04-11,,,,,,,,,,,,,,,,,0.20560284181848443,-0.09250045357706473,0.08692881670019593
2000-04-12,,,,,,,,,,,,,,,,,0.3844876696664136,0.08692881670019593,0.2875546776594131
2000-04-13,,,,,,,,,,,,,,,,,0.25146395053711973,0.2875546776594131,0.5596628260997271
2000-04-14,,,,,,,,,,,,,,,,,0.7116384393192299,0.5596628260997271,0.21888821268157965
2000-04-15,,,,,,,,,,,,,,,,,-0.5407786585893561,0.21888821268157965,0.25265155701286923
2000-04-16,,,,,,,,,,,,,,,,,0.03673199520205731,0.25265155701286923,-0.011844296138219263
2000-04-17,,,,,,,,,,,,,,,,,-0.3105568437679323,-0.011844296138219263,0.5370282458649044
2000-04-18,,,,,,,,,,,,,,,,,1.0367380569620388,0.5370282458649044,0.18360570866447332
2000-04-19,,,,,,,,,,,,,,,,,-0.4810202307479567,0.18360570866447332,0.042047445537431574
2000-04-20,,,,,,,,,,,,,,,,,-0.27023054660402845,0.042047445537431574,-0.1676691240884972
2000-04-21,,,,,,,,,,,,,,,,,-0.34999056874678197,-0.1676691240884972,-0.4141322866129133
2000-04-22,,,,,,,,,,,,,,,,,-0.2758851612688877,-0.4141322866129133,0.8021428321879988
2000-04-23,,,,,,,,,,,,,,,,,1.663613313022203,0.8021428321879988,0.42332145187747294
2000-04-24,,,,,,,,,,,,,,,,,-0.5096205428710174,0.42332145187747294,1.4124540539961228
2000-04-25,,,,,,,,,,,,,,,,,1.6664849992044048,1.4124540539961228,0.3570546870386419
2000-04-26,,,,,,,,,,,,,,,,,-1.6204529565620576,0.3570546870386419,-0.3845219910299226
2000-04-27,,,,,,,,,,,,,,,,,-1.3537458850832191,-0.3845219910299226,-0.5982581858378522
2000-04-28,,,,,,,,,,,,,,,,,-0.21588342372572292,-0.5982581858378522,-0.08504946802239063
2000-04-29,,,,,,,,,,,,,,,,,0.8625113001888821,-0.08504946802239063,-0.4515660234093546
2000-04-30,,,,,,,,,,,,,,,,,-0.543912153793114,-0.4515660234093546,-0.45109070686750313
2000-05-01,,,,,,,,,,,,,,,,,0.11641172720420981,-0.45109070686750313,0.6161310202961645
2000-05-02,,,,,,,,,,,,,,,,,1.531694034119343,0.6161310202961645,0.13487016357602535
2000-05-03,,,,,,,,,,,,,,,,,-0.8917429313772117,0.13487016357602535,0.6445740017528968
2000-05-04,,,,,,,,,,,,,,,,,0.8061696928953607,0.6445740017528968,-0.6816886340329428
2000-05-05,,,,,,,,,,,,,,,,,-1.4648609404674078,-0.6816886340329428,-0.8211537282516036
2000-05-06,,,,,,,,,,,,,,,,,-0.15229334883157644,-0.8211537282516036,0.3923236545892244
2000-05-07,,,,,,,,,,,,,,,,,1.7289783478745244,0.3923236545892244,0.012828579966749836
2000-05-08,,,,,,,,,,,,,,,,,-0.7727921752498358,0.012828579966749836,-0.5128055636636363
2000-05-09,,,,,,,,,,,,,,,,,-0.8984735360941912,-0.5128055636636363,-0.8946341669671446
2000-05-10,,,,,,,,,,,,,,,,,-0.45548719181572106,-0.8946341669671446,-0.7410860091205422
2000-05-11,,,,,,,,,,,,,,,,,0.17430752833194255,-0.7410860091205422,0.46776512412612237
2000-05-12,,,,,,,,,,,,,,,,,1.0667686012653688,0.46776512412612237,0.8066089258928122
2000-05-13,,,,,,,,,,,,,,,,,0.002272194783749395,0.8066089258928122,0.6522871793498342
2000-05-14,,,,,,,,,,,,,,,,,-0.48062767612727625,0.6522871793498342,0.49341025239708314
2000-05-15,,,,,,,,,,,,,,,,,-0.012058018957802214,0.49341025239708314,1.4829547026377004
2000-05-16,,,,,,,,,,,,,,,,,1.071779587174315,1.4829547026377004,1.250797256269744
2000-05-17,,,,,,,,,,,,,,,,,-0.14729661285439374,1.250797256269744,0.3631877343939728
2000-05-18,,,,,,,,,,,,,,,,,-0.7841749599214353,0.3631877343939728,-0.14554854190800123
2000-05-19,,,,,,,,,,,,,,,,,-0.7850893330594443,-0.14554854190800123,0.8476588075807763
2000-05-20,,,,,,,,,,,,,,,,,1.3297725474703648,0.8476588075807763,-0.02530961121250215
2000-05-21,,,,,,,,,,,,,,,,,-1.364029413247628,-0.02530961121250215,1.8539858740559858
2000-05-22,,,,,,,,,,,,,,,,,2.0413588799839153,1.8539858740559858,0.8338678259777356
2000-05-23,,,,,,,,,,,,,,,,,-1.7902870660081402,0.8338678259777356,0.30434436481266597
2000-05-24,,,,,,,,,,,,,,,,,-0.3389845076549457,0.30434436481266597,-0.2549343542266724
2000-05-25,,,,,,,,,,,,,,,,,-0.9550075285196512,-0.2549343542266724,-0.29876335871155196
2000-05-26,,,,,,,,,,,,,,,,,-0.1412751072932633,-0.29876335871155196,-0.3633069922188481
2000-05-27,,,,,,,,,,,,,,,,,-0.05392302247434503,-0.3633069922188481,-0.23037144160936013
2000-05-28,,,,,,,,,,,,,,,,,0.014870929294609094,-0.23037144160936013,-0.22343125567447816
2000-05-29,,,,,,,,,,,,,,,,,0.11072732471437269,-0.22343125567447816,-0.6792896115950948
2000-05-30,,,,,,,,,,,,,,,,,-0.684673114131223,-0.6792896115950948,-0.1539723563025034
2000-05-31,,,,,,,,,,,,,,,,,0.9673952629158592,-0.1539723563025034,-0.05031865659744191
2000-06-01,,,,,,,,,,,,,,,,,0.21101114389722206,-0.05031865659744191,-0.22950296120270514
2000-06-02,,,,,,,,,,,,,,,,,-0.4979663660816309,-0.22950296120270514,0.6120594891093486
2000-06-03,,,,,,,,,,,,,,,,,1.01585460280915,0.6120594891093486,-0.6102739602259434
2000-06-04,,,,,,,,,,,,,,,,,-1.7168894996241824,-0.6102739602259434,-0.5700213788219122
2000-06-05,,,,,,,,,,,,,,,,,0.34884762764413113,-0.5700213788219122,-0.8562961257287014
2000-06-06,,,,,,,,,,,,,,,,,-0.8971117816679197,-0.8562961257287014,0.5568276522482843
2000-06-07,,,,,,,,,,,,,,,,,2.013368180860828,0.5568276522482843,-0.05412126046661675
2000-06-08,,,,,,,,,,,,,,,,,-1.106229603653492,-0.05412126046661675,0.12605928930344107
2000-06-09,,,,,,,,,,,,,,,,,0.22748906544935005,0.12605928930344107,0.6059137336073869
2000-06-10,,,,,,,,,,,,,,,,,1.2002413354471089,0.6059137336073869,0.8411903152161923
2000-06-11,,,,,,,,,,,,,,,,,0.47934680353699777,0.8411903152161923,0.06738034325728574
2000-06-12,,,,,,,,,,,,,,,,,-1.2789782619916692,0.06738034325728574,0.16182387330890252
2000-06-13,,,,,,,,,,,,,,,,,0.16501015592915405,0.16182387330890252,0.09660971236069124
2000-06-14,,,,,,,,,,,,,,,,,-0.1711585745931889,0.09660971236069124,1.22026374943705
2000-06-15,,,,,,,,,,,,,,,,,2.3871889018199624,1.22026374943705,0.6682385479763436
2000-06-16,,,,,,,,,,,,,,,,,-1.9102253769576647,0.6682385479763436,0.2582223969723759
2000-06-17,,,,,,,,,,,,,,,,,-0.7990809941815425,0.2582223969723759,0.7084609241941928
2000-06-18,,,,,,,,,,,,,,,,,0.6427086070251714,0.7084609241941928,0.4936932092914653
2000-06-19,,,,,,,,,,,,,,,,,0.08957978996234894,0.4936932092914653,1.7580705611650613
2000-06-20,,,,,,,,,,,,,,,,,1.1424449383555593,1.7580705611650613,0.37475456969629795
2000-06-21,,,,,,,,,,,,,,,,,-2.1981683068367373,0.37475456969629795,0.010840853612658385
2000-06-22,,,,,,,,,,,,,,,,,-0.6369593181876018,0.010840853612658385,-0.016318764047195868
2000-06-23,,,,,,,,,,,,,,,,,-0.028129761431775816,-0.016318764047195868,0.43745830268476715
2000-06-24,,,,,,,,,,,,,,,,,0.8546896108837488,0.43745830268476715,1.2125350751942414
2000-06-25,,,,,,,,,,,,,,,,,1.2122050093553431,1.2125350751942414,3.076771093261453
2000-06-26,,,,,,,,,,,,,,,,,3.2100726542130533,3.076771093261453,1.7385954128106516
2000-06-27,,,,,,,,,,,,,,,,,-3.3003586805919674,1.7385954128106516,0.9408703340992438
2000-06-28,,,,,,,,,,,,,,,,,-2.2363048700786563,0.9408703340992438,1.3948682391345542
2000-06-29,,,,,,,,,,,,,,,,,1.1306586808898513,1.3948682391345542,1.2335658745345917
2000-06-30,,,,,,,,,,,,,,,,,-0.015604092661817014,1.2335658745345917,0.545374136570229
2000-07-01,,,,,,,,,,,,,,,,,-1.390987585767252,0.545374136570229,0.31430314970430806
2000-07-02,,,,,,,,,,,,,,,,,-0.5321374903104882,0.31430314970430806,0.4990177736673223
2000-07-03,,,,,,,,,,,,,,,,,0.40745077463162893,0.4990177736673223,0.6522254662035576
2000-07-04,,,,,,,,,,,,,,,,,0.045141976389188494,0.6522254662035576,0.5553763174805084
2000-07-05,,,,,,,,,,,,,,,,,0.012158013415859694,0.5553763174805084,0.4293776089143391
2000-07-06,,,,,,,,,,,,,,,,,0.1400153499342464,0.4293776089143391,-0.0723099886674371
2000-07-07,,,,,,,,,,,,,,,,,-0.7865169060556536,-0.0723099886674371,0.6165255477753807
2000-07-08,,,,,,,,,,,,,,,,,1.4806897298912949,0.6165255477753807,0.41448763078293954
2000-07-09,,,,,,,,,,,,,,,,,-0.6726653805266388,0.41448763078293954,0.061065675939009544
2000-07-10,,,,,,,,,,,,,,,,,-0.9519686533071949,0.061065675939009544,-0.14295748080806156
2000-07-11,,,,,,,,,,,,,,,,,-0.6620769301894467,-0.14295748080806156,-0.2909785024236647
2000-07-12,,,,,,,,,,,,,,,,,-0.5576204221993905,-0.2909785024236647,-0.22876703256870642
2000-07-13,,,,,,,,,,,,,,,,,0.3294590741333911,-0.22876703256870642,-0.2630361272884504
2000-07-14,,,,,,,,,,,,,,,,,-0.27114200934026145,-0.2630361272884504,0.6038649197203695
2000-07-15,,,,,,,,,,,,,,,,,2.5606237836883357,0.6038649197203695,0.1876693960885008
2000-07-16,,,,,,,,,,,,,,,,,-0.5711012770568623,0.1876693960885008,-0.043535217480763326
2000-07-17,,,,,,,,,,,,,,,,,-0.3075251685884818,-0.043535217480763326,0.06056022220296078
2000-07-18,,,,,,,,,,,,,,,,,0.3537127347505216,0.06056022220296078,0.7836019391093937
2000-07-19,,,,,,,,,,,,,,,,,0.7384276013917626,0.7836019391093937,0.26986895835931296
2000-07-20,,,,,,,,,,,,,,,,,-0.8990791516517925,0.26986895835931296,0.47948164671528604
2000-07-21,,,,,,,,,,,,,,,,,0.5165521769383432,0.47948164671528604,0.9855218074381134
2000-07-22,,,,,,,,,,,,,,,,,1.360890150203966,0.9855218074381134,0.7827224043530573
2000-07-23,,,,,,,,,,,,,,,,,-0.7853662199476406,0.7827224043530573,0.06747056947153389
2000-07-24,,,,,,,,,,,,,,,,,-1.2052551953798656,0.06747056947153389,-0.00788717173376586
2000-07-25,,,,,,,,,,,,,,,,,-0.20308577749363538,-0.00788717173376586,0.633887483000619
2000-07-26,,,,,,,,,,,,,,,,,1.3821762908984354,0.633887483000619,1.112928352000348
2000-07-27,,,,,,,,,,,,,,,,,1.245823917368785,1.112928352000348,0.6665718100883746
2000-07-28,,,,,,,,,,,,,,,,,-0.13779181207848287,0.6665718100883746,1.6784301379038402
2000-07-29,,,,,,,,,,,,,,,,,3.240830078755085,1.6784301379038402,0.9843163259563902
2000-07-30,,,,,,,,,,,,,,,,,-2.274415211688051,0.9843163259563902,1.6649242082082338
2000-07-31,,,,,,,,,,,,,,,,,1.5174896265153068,1.6649242082082338,0.9212230793813081
2000-08-01,,,,,,,,,,,,,,,,,-1.3090538952159962,0.9212230793813081,0.7104707688830092
2000-08-02,,,,,,,,,,,,,,,,,-0.7256667057956462,0.7104707688830092,0.9233513438976788
2000-08-03,,,,,,,,,,,,,,,,,0.6280413150124878,0.9233513438976788,0.5514392464240787
2000-08-04,,,,,,,,,,,,,,,,,-1.5316049157912413,0.5514392464240787,0.9171338183259113
2000-08-05,,,,,,,,,,,,,,,,,1.2042231044151075,0.9171338183259113,0.7470803872731967
2000-08-06,,,,,,,,,,,,,,,,,-0.8358499208388893,0.7470803872731967,1.6951842464456195
2000-08-07,,,,,,,,,,,,,,,,,1.8275140834133183,1.6951842464456195,0.5476469679584388
2000-08-08,,,,,,,,,,,,,,,,,-1.8680824480273686,0.5476469679584388,0.37265391831295297
2000-08-09,,,,,,,,,,,,,,,,,-0.07934886197445244,0.37265391831295297,0.6436304167344488
2000-08-10,,,,,,,,,,,,,,,,,0.29172190926308733,0.6436304167344488,0.0953494337409492
2000-08-11,,,,,,,,,,,,,,,,,-1.098719490443197,0.0953494337409492,-0.10692700134501752
2000-08-12,,,,,,,,,,,,,,,,,-0.3858641960552303,-0.10692700134501752,-0.2667398868518798
2000-08-13,,,,,,,,,,,,,,,,,-0.361295923767941,-0.2667398868518798,-0.3234753826207918
2000-08-14,,,,,,,,,,,,,,,,,-0.21554082512826767,-0.3234753826207918,-0.2986645228002215
2000-08-15,,,,,,,,,,,,,,,,,0.14909821612566973,-0.2986645228002215,-0.1299913993263761
2000-08-16,,,,,,,,,,,,,,,,,0.4358799506519187,-0.1299913993263761,-0.4590815525411752
2000-08-17,,,,,,,,,,,,,,,,,-0.8266708800563076,-0.4590815525411752,0.016547160909195925
2000-08-18,,,,,,,,,,,,,,,,,1.2355249951618403,0.016547160909195925,0.022898459970947183
2000-08-19,,,,,,,,,,,,,,,,,0.020637855743967534,0.022898459970947183,-0.03905377891208228
2000-08-20,,,,,,,,,,,,,,,,,-0.11721375914198648,-0.03905377891208228,-0.5832867755769889
2000-08-21,,,,,,,,,,,,,,,,,-0.9254655661075165,-0.5832867755769889,-0.8014660573010861
2000-08-22,,,,,,,,,,,,,,,,,-0.02900675543134954,-0.8014660573010861,-0.9019964644403531
2000-08-23,,,,,,,,,,,,,,,,,-0.37078824231696494,-0.9019964644403531,-0.8190041851093789
2000-08-24,,,,,,,,,,,,,,,,,-0.1041692606142585,-0.8190041851093789,-0.5932864084529553
2000-08-25,,,,,,,,,,,,,,,,,0.33328132144677136,-0.5932864084529553,-0.7144445452859836
2000-08-26,,,,,,,,,,,,,,,,,-0.027711852176632544,-0.7144445452859836,0.041924934872227156
2000-08-27,,,,,,,,,,,,,,,,,0.9542390156782103,0.041924934872227156,-0.6200999586001158
2000-08-28,,,,,,,,,,,,,,,,,-1.7618401911107733,-0.6200999586001158,-0.9136738027375478
2000-08-29,,,,,,,,,,,,,,,,,-0.358338440860358,-0.9136738027375478,0.3764532413115177
2000-08-30,,,,,,,,,,,,,,,,,1.8190602052729186,0.3764532413115177,-0.29441081169135613
2000-08-31,,,,,,,,,,,,,,,,,-0.560894339527216,-0.29441081169135613,-0.5320324010297514
2000-09-01,,,,,,,,,,,,,,,,,-0.3631338885971784,-0.5320324010297514,-0.02816102445063414
2000-09-02,,,,,,,,,,,,,,,,,1.1249889895167082,-0.02816102445063414,0.4305066670370505
2000-09-03,,,,,,,,,,,,,,,,,1.3439987266321285,0.4305066670370505,-0.05877409435506032
2000-09-04,,,,,,,,,,,,,,,,,-0.8396405690600615,-0.05877409435506032,0.777478031130462
2000-09-05,,,,,,,,,,,,,,,,,1.7005668967414949,0.777478031130462,1.4228112100945585
2000-09-06,,,,,,,,,,,,,,,,,1.4642728330829575,1.4228112100945585,0.9390068770323292
2000-09-07,,,,,,,,,,,,,,,,,-1.7594446831952182,0.9390068770323292,1.3949503222793531
2000-09-08,,,,,,,,,,,,,,,,,0.7554558484546335,1.3949503222793531,0.938966801068745
2000-09-09,,,,,,,,,,,,,,,,,-1.618142963128708,0.938966801068745,0.9743033692378691
2000-09-10,,,,,,,,,,,,,,,,,0.48034590836580726,0.9743033692378691,1.3232677227963647
2000-09-11,,,,,,,,,,,,,,,,,0.3734968502346376,1.3232677227963647,0.9956526830111732
2000-09-12,,,,,,,,,,,,,,,,,-0.47095743108022875,0.9956526830111732,0.40244992568517574
2000-09-13,,,,,,,,,,,,,,,,,-0.528159238868036,0.40244992568517574,-0.07732448934675565
2000-09-14,,,,,,,,,,,,,,,,,-0.5347299347407519,-0.07732448934675565,-0.14137768404023826
2000-09-15,,,,,,,,,,,,,,,,,0.0008566111754652007,-0.14137768404023826,-0.0857128292064944
2000-09-16,,,,,,,,,,,,,,,,,0.1082779772667498,-0.0857128292064944,0.1859097409701008
2000-09-17,,,,,,,,,,,,,,,,,0.42750304121853905,0.1859097409701008,0.23415773147456884
2000-09-18,,,,,,,,,,,,,,,,,0.09031581514334469,0.23415773147456884,0.04794214962963121
2000-09-19,,,,,,,,,,,,,,,,,-0.3522894500954198,0.04794214962963121,0.6022318846303687
2000-09-20,,,,,,,,,,,,,,,,,0.46593028507682893,0.6022318846303687,2.0504851894453937
2000-09-21,,,,,,,,,,,,,,,,,2.5599448712066444,2.0504851894453937,0.9613088486025338
2000-09-22,,,,,,,,,,,,,,,,,-1.5899478873840913,0.9613088486025338,1.2334275319459285
2000-09-23,,,,,,,,,,,,,,,,,0.1359082008796056,1.2334275319459285,2.4628240727555166
2000-09-24,,,,,,,,,,,,,,,,,2.882513396416523,2.4628240727555166,2.3963162678771734
2000-09-25,,,,,,,,,,,,,,,,,1.3631552826916522,2.3963162678771734,1.1003330001586888
2000-09-26,,,,,,,,,,,,,,,,,-2.5820895642366195,1.1003330001586888,0.6583044118000916
