,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Caudal
2001-02-14,-2.6643999337844355,-0.22156598419355492,-0.2750246653670755,-0.3744706333323743,0.49313393195434335,-0.6192380344931888,0.15285891894743975,0.34148651615317605,0.33309373352492755,-0.07681030037762425,0.45166700297349205,0.4891748752470649,0.802218278180003,-0.90605305360118,-1.067568239985474,-0.854463993919172,-0.14190396588721219,0.045643656282029633,-1.1046083773286592
2001-02-15,-2.5320694697258426,-0.937443936290382,-0.035628690648447786,-0.8046575402141134,0.451413811264326,-0.18373929289788724,-0.7347875299722647,-0.4350309186554554,0.8312060357041063,-0.8211789059564041,0.16036620056464165,-0.35019873072699276,0.8207048701860061,-1.0503627253613106,-0.1483363460260575,-0.5819460262186161,0.10152681540184676,0.0376189358451629,-1.0450019833243518
2001-02-16,-2.3779435865178384,-1.3161847616990663,0.26318166160221745,-0.5700234004727078,0.4234343238102229,0.020598668244255717,-0.08114096627966338,-0.5425020956348375,0.10893461688777543,-0.8400262551557619,-0.09175152190396335,0.6775838445075577,0.8037491041141,-0.8036104340633075,0.15768228037768975,-0.42252765630442113,0.2530120365178333,-0.04674619374454718,-1.1014466543021828
2001-02-17,-1.645261722872894,-1.3036203250782645,0.42371759464355513,0.2454087377486674,0.10000890794943319,-0.40667803857226814,-0.5000521098092601,0.5896868238741788,-0.10704311333348832,0.8522913350917757,0.7596350099251319,1.1812036866133386,0.9317572297719507,-0.6084009326290256,-0.8970438030770057,-0.3224062492792653,0.7730244120397504,-0.06597221889357496,-0.8831680809113877
2001-02-18,-0.9483257794230124,-0.985961436096678,0.5940122211815243,0.3021875772371244,0.21353646212061764,-0.22768714916573304,-0.37169018243951213,-0.47860264777192874,-1.2429235462682107,-1.1447303874244492,0.3516209880654524,0.7549447389787045,0.2240688967248469,-0.9891241213438026,0.6545320316215356,-0.23016025577465588,0.26551977578143915,-0.13128965677832946,-1.0735089596359093
2001-02-19,-1.2520607620652109,-0.3940660347411283,0.7619593155055806,0.49189732519643975,-0.5882038097155136,0.06922190628450911,-0.6490528712918694,1.883690426816467,0.524625959600871,-0.18197158986774428,1.2514234409149814,-0.5018611160536087,0.6912154236448254,0.11490644267850914,0.29925496993368417,-0.09381356783358204,0.17471638493678784,0.1572736004395131,-0.9119096578606654
2001-02-20,-1.6213797094228688,0.10573815963401005,0.6895813895320411,1.0206902004810496,0.014864127110943792,0.49475965459865723,-0.064851535578704,-0.4931997034235892,-0.9179724241362369,-0.5492989185037577,0.9679338928768382,0.6962033409182735,0.5793080827714989,0.4916585508428908,0.38777290631924366,0.3701599236840809,0.49981973585660555,0.17101638826029186,-0.8872051325640857
2001-02-21,-1.0003338951516918,1.4741101088654955,0.8835449102552363,-0.5427039375339356,1.4559374180252609,-0.38426991920805637,-1.186270535333897,-0.18372952828748884,0.09995046396725431,-0.28140599077481143,1.2926541964202745,0.15083285880377217,0.2775878300243356,0.1131544490765336,1.1434483136438398,2.271353112880781,0.5811704228893644,0.2622359636711724,-0.2084179712872878
2001-02-22,0.12721671171201235,1.0567831008306101,1.446463285582769,-1.6924479044404328,0.8272770948791713,-1.0822994281186007,-0.5028704574571812,0.5495563358500242,-1.3865992895649322,-1.2379253332520177,0.7870475869482352,0.2880085449840727,0.5285475045736394,0.7858903834917605,0.9471145081122632,0.2885617422767954,0.04294326738508705,-0.035272651942882934,-0.2870143783905317
2001-02-23,0.14294002463226552,-0.04662660449000908,1.4198267893676721,0.5266818765973603,-0.5481330104339044,-0.10222599422651522,1.0084357268800908,-0.059758008027559366,-1.5107307347439156,1.2238101289160355,1.497103593017544,0.9390801878190805,1.3826266340082962,0.6903007781049911,-1.2283505296707449,0.8689804711328091,0.0534517667339381,0.3777570472104135,-0.4139513155361898
2001-02-24,-1.0084633712681783,0.36064353043091263,1.5918909042899083,-0.7264711700723487,-1.3555111012257939,0.07337776317167721,0.5743261428489653,0.6121531798779621,-0.010890217139120056,-0.47385349085532036,1.1536301905337234,0.33035765570945247,1.0244141070277688,0.5863024647246877,-0.5389565419567234,0.11768179888696964,-0.5722535173039685,0.20701430744613855,0.0956634885163025
2001-02-25,-0.4866239489287209,0.152720527570892,1.4893381621840176,-1.7667178878740268,-0.020711015824644106,-0.44176568311327763,-1.3880780320905315,-0.6978105355920518,-0.2866661843559353,0.20945306521782295,0.16744151242904565,0.35877029886610656,1.157922254622411,0.07189700769138495,-0.6833558285970113,-0.8000001975404251,-0.40355448644994546,0.22568956143485405,-0.0484943225934341
2001-02-26,-1.0500572524712173,-0.03956558836059426,1.019477216442776,0.5560516937055748,0.15256111789484253,-0.5346336633750246,0.5375227632786467,-0.9034261458070812,0.04312685678549436,-0.6196653000533155,-0.11976336884653335,-0.26949518721326626,0.923961757839085,-0.7563700801020439,-0.49596430076290315,-0.1508471170539197,-0.6643532533021919,0.45826728292359037,0.7909162264622968
2001-02-27,0.5137981305423323,0.7231379876101509,1.3659742154851313,-1.5590280013446436,0.8671290929036346,-1.9312183278229997,0.10125570199840847,0.1343442208079743,0.30593709214571935,1.0108526680936742,-0.16328985166354973,1.2735733899553923,0.24980076729527104,-0.8729119308852062,-0.5551932687109182,0.5969787456922859,0.11294025941074781,0.36716180552497735,0.469142897450034
2001-02-28,0.08221989260610288,0.6277606317932357,1.5699505497535373,0.1973682370370027,-1.3675373923251486,-0.41237952881199463,0.7676881993095969,-0.8153214076471805,-0.08267287921189233,-1.1925892352720144,-0.38951402571556293,0.12251226136057626,0.591896213354774,0.24473874638716464,-0.6239048072730897,0.05496022897839625,0.12835714502179973,0.4497791954739851,0.1153649275984577
2001-03-01,-0.7903146869585229,1.1989087988360594,1.1205558474607467,1.0657707858123036,-1.064448286455521,0.4785632379362381,-1.1779100731592067,-0.15761113515750466,2.120990520960233,1.0686061902483983,0.20361942684878784,-0.330744510555887,0.5192082805989645,0.5192620335186056,-0.2462270230264729,0.7567981649174772,-0.04693564691387158,0.6271466161739527,-0.3850325666258086
2001-03-02,-0.03879051260384068,0.898269275722294,1.1772728927257154,1.9064785137679898,-1.5878144083262755,0.20050580964642492,-0.4277058470176594,-0.23237733505203825,1.253908793471608,-1.2947879241768792,0.3297103698057139,-0.24211277863806752,-0.04173357191237794,0.5535085772403949,-0.09469979497514995,1.2830241749177176,-0.5623766273903065,0.06974867963613818,-0.3853088736945709
2001-03-03,-0.20374559920456775,1.077888688412645,0.6628635060147304,2.616750718731666,-0.26287601678358963,0.25170119954694853,-0.6217370416009131,0.4334909622771096,-0.2609684606144107,0.4757713820706754,0.2927482590188508,1.8346482398597486,-0.7239432817220496,-0.148826205924952,-0.3335671817511855,1.1638864770312793,0.0824101833611783,-0.31589048725352087,-0.2861453502462862
2001-03-04,0.24825149401810545,0.5701479639245929,0.5824707355097462,1.3632802149747762,0.04902905520155464,-0.3166098972448937,-0.7834001733585741,1.1714004807384404,0.29294872078488676,-1.3521206986685266,0.34310729332852447,0.6557386475780731,-0.5201988265531052,-0.1008572197231574,-1.0786222039459614,0.24871610368636782,-0.25229258870387133,-0.42960519453346074,0.0291752394837088
2001-03-05,1.6125501990539397,-0.9073650246648903,0.5489958777216295,0.056716175958432986,1.2341105642679093,-0.9828935760066108,-1.1432337440664109,-0.8227519110430038,0.4489614917745911,-0.6094112729420552,0.4411814605251095,-0.6342470857495703,0.19482224857961677,0.626947265328754,-1.1122954610339872,-0.5620924842870002,0.4594449997743161,-0.3781109197254339,0.4196446064216731
2001-03-06,1.8685356440318248,0.09777813542549121,0.5008897845323056,-0.6576220387615632,1.3744730001270873,-0.3269468859542004,0.6947138772484999,-0.4562011551356079,-0.47405163905078535,-0.5650807741440341,0.7644909261601174,-0.7451502411762818,-0.09522985156671268,-0.48632517417463644,1.0837663436687026,0.6978243829488836,-0.27709853601578205,-0.1178665723064318,0.481172143456503
2001-03-07,1.0582034025463114,1.2543285874454504,0.6172173401515806,-0.3862932420221266,0.10429434329482497,1.0236668816748653,0.24490755668901007,0.9504242626787096,-0.5975711192858195,0.9457454124681931,1.3430375125862088,0.34008023742867394,-0.39872739684320424,0.17646219321842627,1.5979457498356588,0.32767404963964314,-0.21966929018524553,-0.13009089954252068,0.3606287690597929
2001-03-08,0.584942184350335,2.5292842271291187,0.7129827310142902,0.5078360453763034,-1.601979974224751,2.2056698418967566,-0.06111851599316259,0.46397932687330284,-1.5974099654036324,-0.4067702792892694,1.69946158439,1.127938982337224,-0.22380193925616404,-0.007727339329215764,-0.442982747245048,0.9419293763795743,0.2388597213487012,0.0360861484617833,0.35468083088269
2001-03-09,1.2529247168146547,0.06932217004273893,0.6729472655679201,0.06292433765192189,0.5999882643562107,0.9040445246436657,-0.26450517563263015,1.2703248703619257,-0.07491298740457714,-0.18202493884892249,0.1086255042451657,0.29775703737740494,0.9918788116709224,1.3268462623286499,-0.10967370686439236,0.206396405996541,0.7055674540870683,-0.051783080136288025,-0.2544300268645206
2001-03-10,0.5227113096034729,-1.1685009392968464,0.37937940361360417,0.8011915526219059,1.5073321470940282,0.7625225058848422,-0.930294737670406,0.7570198412784811,-0.3789348218479722,-0.08430993961334039,-1.082963221338296,-1.3347528817108025,2.178339007795927,1.2781889588419177,-0.7878128344521532,-1.1560539342394323,0.04770738851193599,-0.2995486150626932,-0.2447094604098103
2001-03-11,0.7663289491910323,-1.495130825804614,0.5399818322464551,0.7931865560964052,0.9722851031986864,0.3196660339475631,-0.44675220347328326,-0.39653562647531737,-0.17311397989448524,-0.3686846970282673,-1.0595353599987816,-0.22095400016877814,1.4554161430160715,0.48389063540107635,-0.11352019741967372,-0.4233120909542139,-0.35534251187779026,-0.48777887930369956,0.1258655070529469
2001-03-12,0.6411948071940659,-0.7066143646118578,0.9769286550655931,-0.04658028049924762,-0.3800477523817074,-0.948746586353746,-1.0215161377497428,-0.005125655193867703,0.7808549072261672,0.18476213397360103,0.15877099665387925,1.2475713847590058,0.3815017390746816,-0.36602875635029847,-0.00196327436680765,-0.9136750006616744,0.4336047859797798,-0.4531026183817377,-0.4504749203155391
2001-03-13,-0.865586121222808,-0.6403501832823297,0.5015660106296682,1.3143962502163913,-0.5894856569056095,0.38934066203474016,0.7507742750295928,-0.4322787779921738,1.0158525626368318,-0.36390570343236767,-0.7498802794170328,-0.0036159573018022285,0.8026403634339636,-0.8364602454278856,0.5266565640591778,0.5953596365893744,0.7218604585202527,0.043246574122755364,-0.3289784452896264
2001-03-14,-1.36826416104353,0.2672157587730453,0.4363520199910507,1.5629753087087768,-0.08308793325127625,-0.4889601094890831,-0.6064010259453744,0.7260779036596953,0.4258544812034215,-0.5362819797970776,-1.5243147784348205,1.0288622680150725,0.30673696582566157,-1.2759638812807002,0.5427488444241482,-0.3659460645369698,-0.1299439038124279,-0.3021889225010396,-0.6332009620107193
2001-03-15,-0.7688019074784979,0.23840420279035116,0.49100711451642065,1.432925979570686,-0.16035131581674442,-0.18539035302648343,-2.0258317799380445,0.3481916188412016,0.873676782214447,0.4319253706801166,-1.407869604028614,0.15469635703706272,0.42780360934751005,-1.04482903984889,0.45298532739047864,0.6424351089144738,0.5817223773311555,-0.06504221087415009,-0.5788324204419322
2001-03-16,0.35825497805799716,-0.24318553909092927,0.97199906846576,0.9120135778212582,-1.129490259723406,-0.14462983551351064,-1.1731793706930689,-0.3756008666268824,-0.7922450762815966,-1.1077093968599077,-1.299009252687106,0.03733832019452631,0.5466398544148692,-1.0144332976073411,-0.42459262389418984,0.3405608798184915,0.46998597906818734,-0.3107042699597672,-0.4850474773599533
2001-03-17,0.09830593915732293,-1.3996003257110399,0.9254611338942066,-0.22607287297108727,-1.023670755993645,-0.7147682311221596,-0.5133538568062203,0.27531640962184206,1.2645137293953204,0.642443967810236,-0.45842772925698866,0.35685548744240764,0.4306053116835877,-0.697619116399275,0.2606917258389171,-0.17073932235824898,0.5400597635808813,-0.3431851335020348,-0.4889529640085891
2001-03-18,-0.15065331306504218,-1.6701001448153785,0.596626008801156,1.1214460728917053,-0.03143622767870222,-1.1623051214017166,0.432649319206619,-0.5175754789055194,0.5167570151401762,-0.4350333455393657,-0.7060474690963531,-0.3623588570089518,0.4954776034020504,-0.23725372478357565,0.4589611426550661,-0.5132641449508281,0.3917344849151469,-0.12482549235308613,-0.3317129089809864
2001-03-19,-0.23877351994234902,-0.4855860108543463,0.2427298563395543,1.5242113692237238,1.3100876124400176,-1.575294478552918,-0.0455286046762901,-1.1003449321339867,0.19547157064817614,0.326605649167612,-0.5459720801968747,0.2584904279156689,0.3244085704760392,0.21113592882225082,0.14789369310765457,0.45151647781339393,0.12505763884695092,0.006839113497029332,0.1966991406607726
2001-03-20,0.4999575638768081,0.31766640940815144,0.4733281835819098,-0.008234647705569021,0.35031947195614,-1.0282616738331356,-0.8474137325824941,1.2151205577559523,0.8824908380703753,-0.915284252994766,-0.5910334370994035,0.43125451986623536,-0.8507688687453112,-0.11408952147471114,1.066421872828026,0.7492407853879534,-0.3255612888816501,0.19636151040013058,0.2575105277502809
2001-03-21,0.7995939197900723,0.31674576446354685,0.6426144257325597,-0.4190014750370156,-1.6986942740204458,1.1611449921341284,-0.5867773490301037,-0.7525851439117297,-0.6442828476642655,-0.12923216988890107,0.22579773559051036,0.8810406776628695,-0.7400111596821949,-0.02886586673486317,-0.07781344390979257,0.8679441212607141,-0.6006723308697371,0.2641149339997145,1.3182165459136157
2001-03-22,1.9437531181870762,1.0184301956447466,0.4606167178168742,-1.7577805383971263,0.22372141523280864,0.9010101727400158,-0.10476901718012223,0.5757088763415935,-1.7763135709169255,1.2331230597287075,0.31097513759543277,0.369971966934271,-0.4511257139301157,0.2988282375689414,-0.19038970159976784,0.10958820023558745,-0.9995107503469868,0.5183066696805629,0.1582937888180707
2001-03-23,0.6211547234799462,1.1701216356543236,-0.11667435576119618,-0.06324773852407321,1.1173889299958757,1.1555387134870072,1.0182889361955427,1.0810059176959532,-1.0696639490435331,0.026016448036011046,0.428379939840245,-2.0285453473271766,-0.29357620385785094,1.7027284399646216,0.9076613853450417,0.42811910139235276,-0.12050269252017208,0.26277430921846096,0.3372195617587927
2001-03-24,-0.1627087948904837,1.3266295495439577,-0.23421448175248832,0.8237467036270436,1.824953702722967,-0.49442424136004615,1.668443233482111,-0.01519405978867582,-0.7045563973076229,0.4624917598502034,1.3563865690914807,0.2650624050035067,-0.6295483779025253,1.9511385886098427,-0.10038048304889645,-0.2750359076115658,0.12477026815910118,-0.10642207067906156,0.4365565176136448
2001-03-25,0.2910244952492142,1.260086091410971,0.0477530154209374,-0.010735807880786642,0.6456103919649154,-0.4083699686180336,0.6313814605994587,0.36771291941585366,0.5200658024933651,-1.3297168235837362,1.6163431848311791,0.23191404172819466,-0.7390184608418059,1.270832859827268,-1.097391742465006,-0.0017018512471929223,0.06845358845183416,0.020057589936630434,-0.1954273203094371
2001-03-26,-0.4777963966714977,1.0170585894910926,-0.3910287600967048,-0.25882897176238345,0.3086320665532673,2.5421890509782457,-1.6008853333323634,-0.18970229805404382,0.4448144842449699,0.12762426539908034,0.6449133464884869,-1.3767469356653728,-0.44119976327496213,0.6739606417363169,-0.2621956662910444,0.27003503416174646,-0.33515910443675095,0.17636857713847282,-0.2442466341715335
2001-03-27,-0.4642091766046192,-0.2584498163614381,-0.18064696612512543,-0.753146544925295,-0.02893778081344762,2.7007100600122795,-0.0034748712718231057,-1.0334909464379503,-1.2045854114396486,1.4471054736293971,0.409610312577437,0.7452342140407541,-0.39571655086440866,0.5905921660990692,-0.5854251560918021,-0.41699728865669267,-0.7654267820612111,-0.5329411372250862,-0.4610175241096212
2001-03-28,-0.2309534726303431,-0.9909534279832029,0.14045787054513004,-0.6715326682290315,-0.19936152782230573,0.7501029074563251,2.3790168350002965,2.093741373685854,0.323651429557141,-0.5680704089474086,0.7941647534009972,0.16290973410144793,-0.25414023382624423,1.0548571554218211,-1.1871033276953304,-0.18691698209956628,-0.22974673296845244,-0.5617426451612664,-0.574044610720893
2001-03-29,-1.342856204318201,0.4697413977634842,-0.7533924046203067,1.775646049061208,1.7467398302957577,0.2062250638716886,-1.0598745270536791,-0.8867058610904919,-0.021635319715963885,0.3971029791213678,0.6996686876358902,-0.42301943107689227,-0.6218318558971595,0.9760378790154165,-0.46763579067488203,-1.256120902571115,0.37369691257547905,-0.43189602161097174,-0.2463216316411378
2001-03-30,0.25244480743885267,-0.20240616399625497,-0.30916594934099406,0.5814509718904268,1.3698225157538828,-0.5602904106178637,-1.432967302851571,-0.17473136689251795,0.24567701968388544,-0.9791698888956061,-0.9827685375398338,0.8316764695559673,-0.362327826465441,0.4876344720714791,-1.4884264975103672,0.553735639131483,0.3606622157073283,-0.3097046217697754,-0.4785574532251744
2001-03-31,0.19863980453811297,-1.5174673457887213,0.08039859190694292,0.06050544555037768,-1.1585077263400516,0.015582106784045355,-0.3359539905696118,1.274287670937376,0.8159885845123785,-0.8371838541038883,-1.2884225312493236,-0.24853900595818448,-0.41017872418353796,-0.39018403297024784,-0.8308903138723697,-0.35895166687171903,0.4698302357836595,-0.30057897011210816,-0.6499610511649523
2001-04-01,0.10429633995000769,-1.1897622528648555,-0.1850895314987234,0.5109277619871764,-0.8592073289954715,0.3784916424165776,-0.983255449053315,-0.9908081251592805,-0.03359594605006523,1.2557708944286798,-1.3562992705702206,-0.6522185377848225,-0.14813567173579364,-0.08918666727246705,0.009600065955142097,-0.1537958617326286,-0.35375915837828537,-0.3888706356623586,-0.5749691630869437
2001-04-02,0.47323282269062733,-1.117419985825411,0.053214896207174185,0.8720096932559346,-1.4639079900090677,-1.335783978581977,0.6238025884215204,-0.0015757163971929426,-0.15048057289255418,-0.014778979930423717,-0.6332448769631515,-0.25929611991820195,-0.8689657141091295,0.12153501577531838,0.8870256458461329,-0.46284792252168727,0.17327188415681472,-0.5239997221545347,-0.6826632361857733
2001-04-03,-0.5754628951602505,0.9596009265664854,-0.012824704405944694,1.1078545818005734,-2.1289402709950167,-1.6107583911769896,-0.8763574544319241,-0.3148228735296199,0.545145496403418,0.18937858841155983,0.7318985509149576,-0.35666349310266127,-0.986528256187363,0.0005233924278120445,0.11829615405903024,-0.44738365458400686,0.41341822680545104,-0.3239920313470245,-0.7827181796239921
2001-04-04,-1.7648153276810477,0.8028268001685187,-0.09761613305566239,-0.004339038852353548,-1.9417163318566752,-0.8505570743871417,-0.3102095721910723,-0.8289263752206221,-0.19183690945065557,0.44332664314468,0.2509730742836087,-0.0657905601979567,-0.27243914842007205,0.019769797697043224,-0.28899805930705613,-0.5533694824900524,-0.16603882157619398,-0.1549693520379548,-0.5485782298805312
2001-04-05,-2.3783949489407306,0.8373862443967974,-0.1655616310627182,-0.3325494003812661,-1.2340936434624008,-0.8722068602419627,1.4687659918842622,0.46864049757278814,-0.282198392854967,0.24518438374805795,-0.09444504193955558,0.6517980054715121,-0.10828514313577886,0.5275281280166538,0.2719309781883986,-0.048150776744035534,-0.3039747940549072,0.15228498446369104,-1.0256055268446511
2001-04-06,-1.915992283358247,1.039043379452899,-0.40917057759324554,0.17283103553351378,-0.4323205144564812,-0.8069068068280575,0.23840792847791917,0.4112902781490771,-0.18875277487153588,0.1649500765404814,0.34068661484395335,-0.31750649996607727,-0.07688233184397902,0.2727106140792633,0.6107404266751918,0.9483810881298994,0.10434910451506764,0.1783432868185382,-0.9866022985692318
2001-04-07,-2.37097398470347,1.5862957700613989,-0.1524651865119902,0.364794282947842,0.49674034334027106,-0.7229722378549982,-1.3258978389616132,-0.28092747083120057,-0.9963785113390897,-0.19383934596174598,0.4645273138004836,-0.7593582465234172,0.12192130204363326,0.03143393254590843,-0.12282760992195701,-0.2884770881398298,0.5405525412615485,0.2314289288841558,-0.6663514116083145
2001-04-08,-2.332854498843821,0.04905660994339553,0.2749518271001649,-1.4138152924092346,0.356460298501574,-0.6857254401902367,-0.20630275066211254,0.5650703223834834,-0.16355895876021595,-1.0975268881058016,0.16210229273211604,-0.23341662092181523,0.6147845089443188,0.28906176318572746,-0.25337976895330333,-0.9058192701005319,0.005964273911992605,0.2798843459951434,-0.7875014068000326
2001-04-09,-1.7533835007820273,-1.3507188072793492,0.3352901821697402,-1.2879220794569277,0.3370102309027406,0.2771616662196334,1.0089612065887819,0.8343721008814338,-0.7043108290717572,0.012559115547924543,0.2935180910876622,0.18341429675429993,0.9517025769584843,0.21631929084417964,-0.3089367242259898,-0.4368230335523261,-0.6289950847050527,0.18140123468679475,-1.077186493966639
2001-04-10,-1.7305854122646722,-1.8571764175329364,0.16975909938875028,0.09123268339922926,0.046904932185060116,0.442560754205307,0.30908001398925855,-0.8940695627768679,0.12731784736087923,0.9564216544724313,1.053472836991034,0.6985779772543766,0.8335261073993339,0.8405411699865666,0.0512551868463301,0.2974837106376498,0.31027348448991937,0.3553549511260936,-0.8004929977574834
2001-04-11,-1.4197477476785905,-0.20477657312847883,0.4348831477387645,0.06350616265560376,-0.34048558123413436,-1.149573082196709,0.0003768206091047155,0.09091327060304712,0.009269726926062179,-1.653738936588684,1.8005212634474557,1.5375776145459008,-0.2051521022058701,0.13578858645139913,-0.4124707915803809,0.33900801566012045,0.7667076195378207,0.22365926208509337,-0.6793361017957417
2001-04-12,-1.6766130570271571,0.9860730713124556,0.236579241520836,0.1248863701624724,-0.4633650614396344,-0.24625986508486405,-1.8928667435223545,0.5505096419290336,-0.2920645496185139,-0.48174127261854943,1.9210612066646402,0.5266208366147144,-0.0658062587080142,-0.8184870249006457,-0.9971136646604133,0.14803204080258564,0.2627216305705265,0.6412044332020878,-0.2283639605350854
2001-04-13,-1.968018147450177,0.24539678977492904,0.3037489585122964,-1.5804649551675516,-0.1584932398828917,0.3017655176631605,-0.7510293898721757,-0.3109086237354692,-0.7503478949938079,-1.0700421624730687,0.4252301410666546,0.7986534379534675,0.32601912133712624,-0.8595686146445509,-0.5755992543071929,-0.2417835480932238,-0.21328150078921518,0.7111903587616323,-0.635002546707944
2001-04-14,-1.9457991486311208,-0.8064063818223529,0.06908178922669304,-0.5285320889543572,0.6494702742352522,-0.005696218589282978,0.32533214007068206,0.5006050266482123,-0.3540884899463732,0.40167868017687436,0.2117958657494485,-1.3087488620350898,1.0446940389452004,-0.4222888120176187,-0.02060900232114314,-0.3799934167687532,0.3389491242908173,0.9107610662923541,-0.7181096467291337
2001-04-15,-1.7053671223846634,-0.2289139446289219,0.015309648926715684,-0.008452198608543215,1.1290408666506555,-0.7085310180428915,0.4493391158513662,0.10002345771403895,-0.26536242030138585,0.07651686662705788,0.3542109211198355,-0.49252738726562173,0.8756768007055504,0.13332185950979852,-0.008928660059720324,0.4131733759230907,0.11225013453379443,0.5504669667869264,-0.584705160889037
2001-04-16,-0.697451222457061,-0.4657429119019898,0.2969372091383058,0.7570640450083904,-0.4493722037152241,-0.5861497557027895,-0.05027028515763683,-0.3788807946292986,-0.49151038536392055,-0.6756878947870234,1.0414274596348663,1.0915715973720868,-0.015490050199090987,-0.021267363808960695,0.044754834128392165,0.5229623749709326,-0.008190189300403555,0.2896632645058395,-0.8316592799444189
2001-04-17,-0.684772142307849,-0.30227776609877083,0.42940468846864505,-0.43146444763703107,-0.892474491842366,0.10834400162326778,-1.5690149554818906,-0.09019209959182986,0.003960747234261994,0.5396242237368621,1.356048576519854,0.08797495122614071,0.6778854134241166,0.3353590722746126,-0.8027924713100537,0.03277007364520096,0.2621173877022259,0.14635019390366769,-0.8714368039239092
2001-04-18,-0.47042316736692297,-0.9584655121099538,0.510317151035626,-1.219396425845001,-0.5080443032197433,0.1487817477469455,0.18133616491625565,1.27621383781186,-0.5940897681735765,-1.463717999858184,0.2303265737575446,-0.536027676063222,1.2890182182818681,0.5928688897038574,-1.021735770817229,-0.06524118516667822,-0.4584020174873307,-0.11400659312634259,-0.7023966826390843
