,,EIG_a,ER_s,Kelvin_s,MJO_s,MJO_a,MRG_a,TD_s,WIG_s,CARIBE_u,CARIBE_v,CHOCO_u,CHOCO_v,ORINOQUIA_u,ORINOQUIA_v,PPT_ERA5,PPT_ERA_acum,Tendencia,Caudal_antes,Caudal
1,20,-2.1626386158990916,-0.5919451780101647,-0.3928409659674337,0.49250919346070837,-0.31539956951566345,0.010783335380520601,0.014821634848118366,-0.3031080658223005,-0.12991631725,-0.02678978875,-0.01622420180625,-0.0561473856875,-0.044209592925000006,-0.04611880790625,3.4355902806888072,50.0027951272819,-33.518008423372684,170.06503071947802,176.29933229948995
1,21,1.5867942698763395,-1.0560920730389436,-1.4381701093241734,0.5449572903112937,-0.5546239785292163,-0.17089768012254955,0.6544303661826955,0.8029672553816104,-0.13493485787499998,-0.02569777106875,-0.009903717553125,-0.05340737718750001,-0.04414365512500001,-0.0433825051875,3.533940966047037,48.47850695162844,6.234301580011888,176.29933229948995,165.03133227435364
1,22,-0.7626904535849455,-1.150168187947147,-0.37469691928240356,0.488546786982508,-0.6365337085281941,-0.14224145676490768,0.33309296719358417,-1.1552993149053377,-0.13681083075,-0.01950590243125,-0.011646744237499998,-0.049801349187499996,-0.042523391945624996,-0.04356749787500001,4.071631940557078,47.83439237015166,-11.268000025136269,165.03133227435364,186.39900482058303
1,23,0.1735986600972557,-0.616649366543724,2.0298001692143606,0.48932960925151947,-0.7551990540037852,0.04790024934546821,-0.6953094016786079,1.227632936850949,-0.12909746225000002,-0.019271362637499997,-0.015961417475,-0.051347001587499996,-0.041899483875,-0.03725989678125,4.240086825344608,47.480677079477275,21.36767254622939,186.39900482058303,166.4646729239026
1,24,0.3437681154709998,-0.09725507283562361,2.1268791723916576,0.3895528672876357,-0.8239490638022434,0.15578191260799698,-1.0356216214976663,-1.0419974079241663,-0.123415268875,-0.026534959250000004,-0.007823867168749998,-0.05998513031250001,-0.04252367637500001,-0.03887394275,4.335920133857548,48.43312503135206,-19.93433189668044,166.4646729239026,161.7136372930044
1,25,-0.3981807552249373,0.45048789024940156,-0.6491632863590534,0.2761913953468147,-0.8735086256902433,-0.1691656295860992,0.18789724863804197,0.7525892417030726,-0.1327996678125,-0.025948368149999998,-0.012156050206250001,-0.060068686437500005,-0.044676260875000005,-0.04511759637499999,4.751753449349457,49.810104184534985,-4.751035630898246,161.7136372930044,160.79686226961408
1,26,-0.09400751907307357,0.8335529759032128,-1.521203468563641,0.12119789802759037,-0.913023866234488,-0.30546325567476784,1.2005076423039662,-0.5239956789707519,-0.13952792374999998,-0.024979514231250003,-0.01559769583125,-0.060600972749999996,-0.044127055875,-0.04102118265625,3.3314062482677396,51.36791665242506,-0.9167750233902986,160.79686226961408,147.78355415829222
1,27,0.435570605134106,0.9213530305725465,0.4394615825418299,0.2306590179708543,-0.818407818340025,0.2921257198543296,-0.08237473029305882,0.43130630966695793,-0.143639693125,-0.024710286156249997,-0.01955399791875,-0.0647189795,-0.0419787653125,-0.0432060723125,3.5204340332064827,51.53194442410474,-13.013308111321853,147.78355415829222,153.01417804596673
1,28,0.0035804198988277727,0.827668677872677,2.2760379830300956,0.07809334070588192,-0.8499423025269768,0.6196060306743872,-0.8130123083484285,-0.38770110504903277,-0.145574968625,-0.02714717513125,-0.021494175901249992,-0.0676236259375,-0.0415085571875,-0.04346941743749999,3.092673597139461,51.63904511261433,5.230623887674526,153.01417804596673,144.11837427585118
1,29,-0.7060071913252864,0.3994914388593343,1.5360272204091001,-0.03830277884495766,-0.8990729293565671,0.12237961518216676,0.44786143181845844,0.31696103804011444,-0.14864847481250001,-0.02667027625,-0.01672790038125,-0.0641091770625,-0.043914295374999995,-0.042958070875000004,3.720434003583958,50.90543400331323,-8.895803770115567,144.11837427585118,151.07908342966414
1,30,1.0938200871495218,0.10207254205660468,-1.2500069523396433,-0.20192471404374635,-0.8779607481735514,-0.5245336019478745,0.4936921938051223,0.007676183273641287,-0.1500779905625,-0.021204537194999998,-0.0036988380124999996,-0.05524052006249999,-0.0438764533125,-0.04215006537499999,4.1275347372381175,49.61786452019521,6.960709153812959,151.07908342966414,143.6512393337748
1,31,-0.9191684934608951,-0.44342079157991154,-1.7429714711297577,-0.43523953052552183,-0.8748216947138701,-0.2278391254629531,-0.41133033840120276,-0.40790523782182675,-0.14115002375,-0.0207166601,-0.007563384875000001,-0.052730806750000005,-0.04129367675,-0.040863259,4.705104164252083,49.25434023569365,-7.42784409588937,143.6512393337748,150.39398761225416
2,1,-0.009469657395951478,-0.756708331178041,-0.4159446061308659,-0.5658608745156325,-0.7933975909839014,0.1885997209589645,-0.11350555101841664,0.7812634356844085,-0.14367104906249997,-0.023683378849999995,-0.0162723632875,-0.05872471731250001,-0.043841240937500005,-0.0405404683125,4.411388887202419,50.54842009830302,6.742748278479401,150.39398761225416,155.40826330760532
2,2,0.7419085334687099,-0.9915749437927692,0.7669189780728964,-0.9243131154865684,-0.6885653628620731,0.04718161056448539,-1.1154931792944869,-0.5923354846906987,-0.1500914534375,-0.018823798906249998,-0.012556870768750002,-0.0570941114375,-0.044820853937499995,-0.0417955679375,5.0236458158825466,51.277899266734785,5.014275695351123,155.40826330760532,147.48391379061206
2,3,-0.2893330486077783,-0.8125910222741886,0.6676528550786137,-1.059019169755791,-0.6500925211893693,-0.05870993613747993,0.3336132902995406,0.38424965741506606,-0.14807682225,-0.020772091399999998,-0.01275534538125,-0.05760540387499999,-0.04279086218750001,-0.04084338375,4.238368053846191,52.86595480192854,-7.924349516993242,147.48391379061206,141.29740833515308
