,PPT_ERA5,PPT_IMERG
2001-04-26,10.968055310762592,2.07508294638592
2001-04-27,9.936666731205252,3.4713467835429217
2001-04-28,9.142777734332613,8.732909751630817
2001-04-29,10.03111114270157,4.34792426558293
2001-04-30,9.951388836734827,4.282227155056827
2001-05-01,13.793055415153503,8.210371345964049
2001-05-02,12.070277763737574,4.316950228707591
2001-05-03,12.141388879881966,17.83976834374818
2001-05-04,6.790555477142334,19.9345797984617
2001-05-05,6.654999954419004,3.003195094350359
2001-05-06,11.681666639116074,11.412775948133133
2001-05-07,6.825277805328369,12.462465302796746
2001-05-08,15.97555555899938,14.439975351793862
2001-05-09,18.679722173346416,20.19875982512536
2001-05-10,15.611666563484404,1.5626647671274998
2001-05-11,1.9522222430548737,0.7745586724444253
2001-05-12,3.2727777771651745,1.698190784056712
2001-05-13,9.923888836469915,6.100044681259347
2001-05-14,8.414722184754082,6.469723011814267
2001-05-15,13.861944503254358,11.291210440039455
2001-05-16,8.45888888835907,6.886853662914397
2001-05-17,6.641666618486245,2.9834359037675116
2001-05-18,6.765833402880364,7.329002491235192
2001-05-19,9.079999958475431,15.09439073704718
2001-05-20,8.901388900975386,8.741426386450275
2001-05-21,8.287499935262732,15.282016701637042
2001-05-22,6.864166741569837,3.9965925601122194
2001-05-23,5.524444472458627,4.282054182148574
2001-05-24,6.572222179112335,2.3348825269996745
2001-05-25,5.286111147039466,5.5596213908280125
2001-05-26,11.534166740046608,17.128717274665576
2001-05-27,7.3949999536077184,8.03309891667603
2001-05-28,7.609722190433078,5.627757990462824
2001-05-29,6.8736111124356585,5.005872806921309
2001-05-30,9.03611110150814,1.610920622366164
2001-05-31,8.67055556923151,1.80855694190059
2001-06-01,10.029722161591053,6.92445681775974
2001-06-02,9.995833264456854,13.710092930863372
2001-06-03,9.408055580324598,2.7784847885647186
2001-06-04,7.363888963229127,2.6245806083132734
2001-06-05,8.038055500222576,3.040042415876065
2001-06-06,9.203333288431168,7.932908927829404
2001-06-07,9.819444394773909,3.9728501102033635
2001-06-08,8.01638888153765,2.780493546798793
2001-06-09,8.411666673918566,1.321027677488805
2001-06-10,5.178888881630782,11.58088166685845
2001-06-11,8.81833333025376,7.450411216731248
2001-06-12,7.40055556760894,15.619985935872833
2001-06-13,5.99999999668863,13.1215723496994
2001-06-14,10.668888844963575,3.169901761792113
2001-06-15,8.41944445669651,4.389582128134014
2001-06-16,3.4936111316395304,5.2113180883985875
2001-06-17,5.114722177386284,19.46743744077437
2001-06-18,6.290833296461237,4.909575734133544
2001-06-19,10.183055622710121,3.5795948919827114
2001-06-20,9.31472208764818,16.54484160913233
2001-06-21,10.968055598437786,8.931178555064639
2001-06-22,7.154444394012292,1.270490910259926
2001-06-23,4.572777746866147,0.7248750521032835
2001-06-24,7.965833396133449,1.4791180047102468
2001-06-25,11.584999975230959,1.2035900531802777
2001-06-26,4.501388851967123,0.6426133028913097
2001-06-27,4.80611105946203,2.1460197181086027
2001-06-28,7.312499953433871,2.1263715612148077
2001-06-29,11.93583333450887,6.733757158947085
2001-06-30,12.025833396448029,8.131368862577643
2001-07-01,6.18499998913871,9.409974838773895
2001-07-02,3.8177777271096907,0.38722989496145355
2001-07-03,5.4822222059592605,2.235936343627094
2001-07-04,2.745555590424273,1.4172978623340133
2001-07-05,5.254166632890702,6.255664949548619
2001-07-06,8.27333335330089,7.356884782114205
2001-07-07,6.4266666854835215,1.567319662811755
2001-07-08,11.915833300186527,11.240687693638474
2001-07-09,6.980555535604556,10.292943890391175
2001-07-10,6.652777850213977,3.8363578242536542
2001-07-11,11.698333210415308,12.27612745906067
2001-07-12,6.559722133808666,23.375618933353465
2001-07-13,9.407222172452345,1.794952880382685
2001-07-14,5.6155555335183935,6.571852391111982
2001-07-15,11.161944389343262,30.695963901122106
2001-07-16,6.848055619332526,6.014723013513525
2001-07-17,6.563611068659358,4.26839031170941
2001-07-18,6.8930555126733255,1.892647635401327
2001-07-19,8.68055558659964,5.53933010046196
2001-07-20,13.23083334333367,5.1681079736036075
2001-07-21,9.827222068276669,3.7391682009391425
2001-07-22,12.147222371564972,7.229177327173228
2001-07-23,6.174166668620374,3.377908388443975
2001-07-24,5.561111064420807,0.9872315954479198
2001-07-25,4.654722187254165,3.3328670527306006
2001-07-26,8.78416672680113,9.194538532355766
2001-07-27,7.095833306511243,3.435898632189385
2001-07-28,10.1480556478103,11.561725276801555
2001-07-29,4.9702777316172915,1.5089207491799517
2001-07-30,6.384722203844124,5.036503546080353
2001-07-31,11.184722039434645,4.77692689487968
2001-08-01,6.806944392621517,3.566286281205977
2001-08-02,7.496666688885955,0.8027039873702047
2001-08-03,8.262499912745422,2.2615726956222715
2001-08-04,9.858055513766077,9.596925747770864
2001-08-05,11.142500036292605,1.151469068395727
2001-08-06,8.26555564171738,0.4219924887073809
2001-08-07,7.87416661116812,0.6740027668498487
2001-08-08,13.299166431029638,5.3528631851497686
2001-08-09,6.999444441248973,0.9002371339653436
2001-08-10,5.590833334459199,0.8480038866023979
2001-08-11,7.781388908624649,1.1143837605705278
2001-08-12,7.577777840611007,0.6686910736362919
2001-08-13,3.6738889002137713,1.3649570244544245
2001-08-14,4.715000027583706,3.113273401243834
2001-08-15,3.3202778034740024,4.7131594136874435
2001-08-16,6.5833333486484165,0.37046815086204743
2001-08-17,6.40916666512688,4.429149041321904
2001-08-18,4.7575000223393245,0.7985524123876708
2001-08-19,4.566111135813925,5.550818631029692
2001-08-20,2.9272221863890686,2.5165674913821383
2001-08-21,5.225000003145801,7.238272184626573
2001-08-22,5.1450000437907875,5.539338650774798
2001-08-23,3.1647222568798394,3.2395870063490952
2001-08-24,5.308888942831093,9.402335934014037
2001-08-25,8.612500013576613,11.51414724250124
2001-08-26,6.437500033941535,2.2339602165578585
2001-08-27,3.802500028577116,6.158042270999721
2001-08-28,4.066388867588507,12.609784009725896
2001-08-29,3.114722211069117,9.735996852207093
2001-08-30,2.950833301784263,4.144651505218631
2001-08-31,3.892222148055831,10.69917684940433
2001-09-01,4.47361112303204,8.572475082210197
2001-09-02,7.047777750425868,3.8050605199995893
2001-09-03,6.900555555087824,1.7034950812392122
2001-09-04,6.229444464875592,0.8212364976524661
2001-09-05,10.235833312074343,4.844802519895756
2001-09-06,4.29472223151889,4.963568429649097
2001-09-07,9.106944400403234,6.663554485571253
2001-09-08,6.104999992789494,6.373639513929775
2001-09-09,6.178333402300875,2.3521111557047543
2001-09-10,5.491944489379724,5.775108155775689
2001-09-11,9.737222250964907,2.846184417787243
2001-09-12,14.058055520057678,15.969935834985263
2001-09-13,13.87333334154553,14.532454640103476
2001-09-14,16.52027780479855,7.107394760482108
2001-09-15,6.26944437250495,1.1477547251849434
2001-09-16,3.311666650697589,1.6791254547028436
2001-09-17,2.984444445102579,3.192017088623382
2001-09-18,12.094166709317102,14.778280393643783
2001-09-19,6.307222251987292,5.603597233009153
2001-09-20,6.9594444963667135,5.408107664742971
2001-09-21,5.865555518617232,15.30374369029609
2001-09-22,8.711111116740438,29.654851565405206
2001-09-23,10.96555562565724,7.6000153133285
2001-09-24,4.685555562376975,8.726186905788875
2001-09-25,6.358333281344837,2.153663058816699
2001-09-26,7.3991667702794075,4.162138348669991
2001-09-27,6.613888869682948,17.857961130587224
2001-09-28,9.396388805574842,5.182634974342178
2001-09-29,5.110833346636759,2.3892984665990524
2001-09-30,9.638333376083109,4.309237065109814
2001-10-01,3.477222156193521,18.814143622935447
2001-10-02,4.518333330129583,7.418769480296057
2001-10-03,8.107777778473165,4.702137007817314
2001-10-04,4.806111223581765,1.8088963777751559
2001-10-05,5.917222250252962,3.548340533756644
2001-10-06,5.62861110145847,6.65894659956521
2001-10-07,16.677222258514828,15.333301660411447
2001-10-08,3.5236111201552887,0.3878755666969081
2001-10-09,7.134999983012676,4.870130834055383
2001-10-10,8.328055509262613,11.475765251597394
2001-10-11,4.337777765674724,2.0221338624183267
2001-10-12,4.335555530256695,2.1127648404049646
2001-10-13,3.7988889175984597,3.108358542354379
2001-10-14,6.104166640175713,6.582022908571414
2001-10-15,17.680833293331997,19.321895071138176
2001-10-16,8.304166697793537,13.727934106342548
2001-10-17,13.241388824250961,4.2753281799234335
2001-10-18,17.968333164850872,8.180825149765099
2001-10-19,7.119444403383466,4.089135174045013
2001-10-20,7.952499906222026,8.238546381960619
2001-10-21,8.143055526746643,14.913263055111308
2001-10-22,12.648333253131971,11.013092652283458
2001-10-23,9.720555550522276,8.22137946606227
2001-10-24,7.023888900876045,9.14904112747105
2001-10-25,8.390277845991982,4.675782569233839
2001-10-26,8.058333385321829,8.987248715822469
2001-10-27,10.494722255402142,29.30879632362362
2001-10-28,8.231388873524136,4.4733179177323645
2001-10-29,4.448888838291168,5.927908475576958
2001-10-30,11.757499959733751,3.722140869324009
2001-10-31,14.564166824022928,12.834394484330383
2001-11-01,12.917499913109673,3.7432191618189123
2001-11-02,12.04250008530087,5.193422011827917
2001-11-03,7.83472223414315,3.2023443153032205
2001-11-04,1.8811111094223127,0.6705919321119124
2001-11-05,4.747222269574801,1.0063914718904452
2001-11-06,5.306944425010847,1.1305981310933158
2001-11-07,6.770277816388343,0.6873517497895582
2001-11-08,4.755833346810605,8.937935612451327
2001-11-09,15.133055738276903,11.395631808736695
2001-11-10,8.091666635539797,3.987610928700469
2001-11-11,10.088888903458914,5.743928315938426
2001-11-12,11.211111214425827,15.974883550598149
2001-11-13,10.912500025497543,11.826633588428853
2001-11-14,7.553611083990997,9.339710409078481
2001-11-15,6.7222222718927584,5.244686243285885
2001-11-16,3.210555569165283,4.7782391498708545
2001-11-17,4.725833361347517,7.170565380873084
2001-11-18,10.801944498386648,2.0073278082599084
2001-11-19,6.6227777525782585,7.502323080617609
2001-11-20,7.2111110919051695,4.1472978566735605
2001-11-21,8.370555503500832,7.2404917051933335
2001-11-22,6.155277786155541,6.694069481292285
2001-11-23,1.9591666673724022,0.6981959713424716
2001-11-24,4.278888837951753,1.6895995013720508
2001-11-25,10.050277760459316,4.6915418183513315
2001-11-26,5.337222251627181,5.720917342409367
2001-11-27,7.587500065565109,22.963273620912418
2001-11-28,8.475000047021442,8.299625748149174
2001-11-29,7.749999986754524,1.5073502965169883
2001-11-30,2.232499986059136,0.24162588229660548
2001-12-01,1.4422222168909178,0.33827580840641297
2001-12-02,2.1183333281013703,1.2265948768798856
2001-12-03,2.083055538021856,1.335121556148173
2001-12-04,3.348888905925883,0.7372837829210959
2001-12-05,2.191944446362969,0.6227410795278895
2001-12-06,5.566944410403569,4.264614110079246
2001-12-07,6.747777773274315,7.63168189785012
2001-12-08,11.495833350552454,8.846764410667337
2001-12-09,6.578333338101705,10.965747210023167
2001-12-10,6.365833284126388,3.0149228291856143
2001-12-11,7.73194438053502,2.5947749238371633
2001-12-12,5.8586110729310255,1.496691932005179
2001-12-13,9.056666665607029,11.202983219605969
2001-12-14,4.7763889167043905,0.8723954244524158
2001-12-15,7.48055559065607,1.44990219735598
2001-12-16,7.103888889153798,2.231727178549102
2001-12-17,8.910833285914528,8.2789032099015
2001-12-18,6.541388856040108,12.235299696126003
2001-12-19,2.9677777720822234,15.861533278409224
2001-12-20,6.241944468683666,3.28233555070188
2001-12-21,9.844166696071625,2.8114558370910903
2001-12-22,6.668055564165115,10.12653923523828
2001-12-23,2.5819444259007773,0.20132870664294186
2001-12-24,10.04277777671814,2.0099420364120157
2001-12-25,7.894444382852979,5.0902186613822895
2001-12-26,9.993333286709255,7.572057588472626
2001-12-27,7.899999929798973,5.955495600458423
2001-12-28,2.03277777073284,0.18101762566552546
2001-12-29,2.2652777737627425,1.0014900764892365
2001-12-30,2.8874999899934566,0.48249600934760983
2001-12-31,1.5716666536819603,0.5736220708103043
2002-01-01,5.602499978409874,0.32724757611892435
2002-01-02,1.0997222285303803,0.10157541522958496
2002-01-03,1.2713888651794858,0.0050416078277219604
2002-01-04,1.2688888889840906,0.02034222508104993
2002-01-05,0.8658333404714035,0.3575775354034356
2002-01-06,1.8894444178893333,0.06844471942911222
2002-01-07,5.908888853258556,0.3792359635855702
2002-01-08,4.776111065099637,0.44557573888380875
2002-01-09,3.4655555480987665,0.07291927203009647
2002-01-10,1.4680555395057633,0.22073192734207223
2002-01-11,2.3666666708886623,0.08517836730453665
2002-01-12,4.4100000270538855,0.12962680788499203
2002-01-13,3.833055544230673,1.5465903789431659
2002-01-14,3.2033333298232822,1.5554829411168094
2002-01-15,2.3700000134607158,0.6895350370442886
2002-01-16,3.164444418054902,0.4340897114724993
2002-01-17,2.4155555237084627,0.37472273398441974
2002-01-18,2.069722216783298,0.06177898903825457
2002-01-19,1.7094444470066161,0.22019116585820184
2002-01-20,3.2816666853096748,1.3584564374641277
2002-01-21,4.599999999006589,1.9846743808848255
2002-01-22,3.040277786552906,2.4622361746728134
2002-01-23,6.571666816870372,0.9564957328799345
2002-01-24,4.44138886531194,0.7303005287455586
2002-01-25,2.181944468783008,0.11997693807678932
2002-01-26,2.2947222048727176,2.637443747426224
2002-01-27,0.8211111124191018,1.0506811227824766
2002-01-28,1.5566666693323186,0.2583216036416542
2002-01-29,3.0044444062643585,2.0268930561584035
2002-01-30,8.255833405587408,8.254200074723942
2002-01-31,9.94527781340811,4.658830047882346
2002-02-01,5.22805553012424,1.2416188558397736
2002-02-02,15.534444332122803,4.197745273364078
2002-02-03,11.540277666515776,12.89969224464634
2002-02-04,7.1274999843703375,7.0481886274170265
2002-02-05,2.188055565787686,0.24574326449764583
2002-02-06,2.671111133363512,0.08485662832204394
2002-02-07,5.226944436629613,0.17253204647174109
2002-02-08,5.277222234341833,1.2217572416328981
2002-02-09,6.1205555564827385,1.685362586477011
2002-02-10,2.012777777595652,0.7327105986678781
2002-02-11,2.55416668454806,1.9128975916193127
2002-02-12,3.9625000165671938,1.0009127025784843
2002-02-13,1.3613888696353469,1.330976813866989
2002-02-14,2.199722229140914,1.000379898312193
2002-02-15,0.8949999986216426,0.23209856896555064
2002-02-16,1.9877777472138405,0.2008756063860275
2002-02-17,1.2988889018694558,0.18682923732559523
2002-02-18,3.324166701692674,0.6837313432369032
2002-02-19,4.954722212006648,3.110542630449233
2002-02-20,2.1291666626930237,0.519117801097681
2002-02-21,1.5969444304290745,1.0721078692164574
2002-02-22,3.8652778483099417,3.75215961051194
2002-02-23,8.092777666946251,4.064147480621002
2002-02-24,2.9769444651384322,1.1263440244275833
2002-02-25,1.5711111121604011,0.17234031227761443
2002-02-26,3.6405555432041488,1.1699450991886924
2002-02-27,4.200833373599583,1.2956575556325693
2002-02-28,3.4824999610169063,0.3837815918402459
2002-03-01,1.1727777800212305,0.2311664503678693
2002-03-02,0.341666663893395,0.2999550153001255
2002-03-03,2.38027774133823,0.5513268942259608
2002-03-04,4.09055550975932,0.710958265078789
2002-03-05,5.391388934105635,0.9350858926370421
2002-03-06,2.6436110979153047,1.5750613154241104
2002-03-07,3.828888874087068,1.9121175902824281
2002-03-08,2.2977777930597463,0.6218378722290286
2002-03-09,1.3597222161996696,0.7106806357313971
2002-03-10,1.3994444437945883,2.2742781412638684
2002-03-11,4.834166659663121,0.703919456559151
2002-03-12,12.864999916818407,13.736317702013565
2002-03-13,10.508333239290451,2.5538423990093806
2002-03-14,6.6897222316927385,4.1051608217174165
2002-03-15,7.4072222146722995,13.350058664796013
2002-03-16,11.020277698834738,11.745915204271164
2002-03-17,12.719722171624502,23.3197688647467
2002-03-18,9.05916667646832,19.68991807713272
2002-03-19,13.366111093097262,16.803225039228543
2002-03-20,14.87416664759318,6.086792377173521
2002-03-21,19.22361116939121,7.655280177311912
2002-03-22,12.429444432258606,7.180310890254174
2002-03-23,17.403611222902935,6.531324044758963
2002-03-24,7.095833344591989,6.1615290624496195
2002-03-25,4.049166642129421,5.918239180109629
2002-03-26,5.595833314789665,4.247851965419235
2002-03-27,9.447222368584738,10.682714558045197
2002-03-28,9.910555627610949,9.119800030760045
2002-03-29,10.354166746139526,10.085624737800954
2002-03-30,3.458888908227285,1.2604058175024047
2002-03-31,3.7522222449382148,0.22740454295875456
2002-04-01,9.76027768684758,6.944593796484972
2002-04-02,10.84972214202086,15.267288807423638
2002-04-03,16.203611188464695,5.3345541139316985
2002-04-04,7.17361107468605,10.540330358346946
2002-04-05,9.432222204075918,5.927264137390611
2002-04-06,9.52277785870764,17.1564855773758
2002-04-07,14.30361102686988,13.95795360459667
2002-04-08,25.874722109900578,8.999871213575538
2002-04-09,18.31583331690894,10.044284359532822
2002-04-10,13.761388950877722,5.056509776306844
2002-04-11,4.528888917631574,1.9290103952180047
2002-04-12,5.483888910876381,1.8297692702165331
2002-04-13,6.329444444841809,2.320872987215608
2002-04-14,9.345833321412405,3.11356533057193
2002-04-15,7.3250000675519304,5.270951290361273
2002-04-16,7.5419443961646815,3.2013984889705855
2002-04-17,12.57222213347753,11.197771356551652
2002-04-18,18.208055416742962,12.37103146719948
2002-04-19,9.645833351545862,4.037182543802978
2002-04-20,10.354722254806095,11.289489399054343
2002-04-21,12.688888993528153,4.647654941494271
2002-04-22,7.719999976456165,2.015734743828424
2002-04-23,16.18638884358936,12.41893160865369
2002-04-24,18.72083343399896,11.23110176067373
2002-04-25,27.00111124250624,34.85968714134366
2002-04-26,12.226111137204702,2.4053623508703628
2002-04-27,9.36138888862398,8.486730104256273
2002-04-28,10.65500002933873,2.1111275845406143
2002-04-29,8.118888894716898,2.4493162942684075
2002-04-30,7.674722204605739,5.703242078624172
2002-05-01,9.481111062897577,6.58441324427357
2002-05-02,7.065277796652581,12.20949089203774
2002-05-03,11.203888959354822,4.1089226368874625
2002-05-04,5.6011110809114255,5.599685317681883
2002-05-05,5.7422222027348155,0.40938099787095855
2002-05-06,4.093611106276512,0.7065346123407856
2002-05-07,8.914722211245033,2.529841315977817
2002-05-08,6.82611117263635,3.789662064426931
2002-05-09,6.7855555738012,4.016997920386453
2002-05-10,8.098333449827301,19.086867103204725
2002-05-11,10.443888912598291,2.54317787373894
2002-05-12,5.859166645134489,0.38615971599312987
2002-05-13,10.332499926288923,15.807506578039984
2002-05-14,4.647777852084901,8.412262631910501
2002-05-15,9.887222087631622,3.1689482716234645
2002-05-16,10.267777784003151,5.688597271833998
2002-05-17,18.67722247706519,4.466787738041088
2002-05-18,14.489722265137567,9.973909196610453
2002-05-19,11.210555631253456,6.40518424547709
2002-05-20,5.652222167286607,3.086492310010295
2002-05-21,9.056944515970018,8.241909237503622
2002-05-22,13.477777853608131,2.806112213541383
2002-05-23,7.218888858954112,17.278850086213648
2002-05-24,7.464444405502744,3.907972935195134
2002-05-25,21.600000040398708,13.815577301157623
2002-05-26,14.434722026189169,10.006470856516174
2002-05-27,8.397222177849875,6.717341858964831
2002-05-28,14.936944484710693,8.80443211879643
2002-05-29,16.633055422041153,10.48542079901078
2002-05-30,13.456111013889313,7.810784876418188
2002-05-31,10.00666672653622,8.409454837590985
2002-06-01,10.751666684945425,2.741250006983326
2002-06-02,12.458888971143297,19.911808075449738
2002-06-03,9.075555566284391,14.190948115474432
2002-06-04,8.807222220632765,1.711941645660726
2002-06-05,16.52222228050232,9.23001954657678
2002-06-06,18.186111198531258,3.5862357423168607
2002-06-07,13.920555505487656,12.688624539491824
2002-06-08,5.764722241295709,16.028085470095032
2002-06-09,9.784444351887537,16.13417604436676
2002-06-10,4.706111164142688,18.477906367120443
2002-06-11,12.015833351347183,16.141041094713287
2002-06-12,13.042777877714897,1.339653040352107
2002-06-13,6.999722292853726,4.380323371690058
2002-06-14,10.588055651634932,2.0074875639287275
2002-06-15,4.208611128644811,5.930833368606762
2002-06-16,8.691388889319366,2.291655482297237
2002-06-17,12.899166514476141,3.332891667423517
2002-06-18,10.1688888611065,7.836269090874644
2002-06-19,7.158333338797092,0.97230838133574
2002-06-20,8.221666653123167,2.2411411557548035
2002-06-21,7.748333229579859,1.3644918251327829
2002-06-22,9.42055553942919,4.735140905143488
2002-06-23,9.05611110230287,1.695778483417684
2002-06-24,9.446944319539599,1.8259142632228158
2002-06-25,6.976388881189955,2.748295983390538
2002-06-26,7.120277792629268,2.228857360386173
2002-06-27,6.746388911373086,1.1441955828248846
2002-06-28,13.167222128974066,1.2615628870762763
2002-06-29,10.081111065629456,8.71463772978074
2002-06-30,10.69694447931316,1.0223776614558544
2002-07-01,6.556666708654828,0.550802337685049
2002-07-02,3.5091667006620106,2.9137193887091457
2002-07-03,6.8305555126733255,3.2109136223768644
2002-07-04,6.30916674186786,10.753235542220665
2002-07-05,10.796389000283346,16.331262489260077
2002-07-06,11.732499970330133,12.373787295370148
2002-07-07,4.896944443384807,2.142408200496183
2002-07-08,2.4583333171904087,0.34375413210000594
2002-07-09,3.023055516079896,3.725419303142609
2002-07-10,5.419166702984107,7.8904578900210725
2002-07-11,6.5247222226526995,6.918612568766726
2002-07-12,8.925555578122536,1.0521863332281507
2002-07-13,4.762500008619908,3.9871708987958203
2002-07-14,7.010277734862433,2.6479648223173684
2002-07-15,11.295833395587074,4.294250908191221
2002-07-16,8.959166713058949,2.975904938744973
2002-07-17,8.97750006036626,10.380137104203692
2002-07-18,11.20666672786077,6.8593474447788205
2002-07-19,5.2213889190720195,4.891741060654698
2002-07-20,8.960000017450914,2.7622902536198444
2002-07-21,14.12972222103013,4.5286977667436155
2002-07-22,3.1388889199329753,2.4524330887030144
2002-07-23,4.724999929053916,0.9916390013959422
2002-07-24,7.815833272205459,2.768005474014025
2002-07-25,5.666666722959943,5.8729936522615285
2002-07-26,2.188055613595578,0.350873211598335
2002-07-27,4.918611080282264,1.2745476668620983
2002-07-28,3.4116667099297047,8.955353131107513
2002-07-29,3.9508333446251016,2.0183788973471297
2002-07-30,3.4363888423475957,1.01722039383079
2002-07-31,5.617222198181682,3.462539699585196
2002-08-01,4.551111098378897,6.3358769947775935
2002-08-02,5.664444355501068,2.1834026177194423
2002-08-03,4.407777794119384,4.996864667590892
2002-08-04,9.525833326909277,1.4212557221647648
2002-08-05,6.791111139787567,0.9526883645342357
2002-08-06,2.8091666899207564,4.1289413922023055
2002-08-07,5.760277854071723,3.2965917953109236
2002-08-08,7.6127777778440056,1.8120723999089414
2002-08-09,9.081111176560322,21.264442258535134
2002-08-10,5.374722277538644,3.3386231320742583
2002-08-11,5.060833241169651,1.4240100270725666
2002-08-12,4.698888915280501,0.40133884035873774
